iteration,tested_polymer,tested_score,best_polymer,best_score
1,nylon66,0.024888328788599142,PS,0.9999999999099572
2,EVOH,0.19163038748399663,PS,0.9999999999099572
3,PET,0.08835961260718825,PS,0.9999999999099572
4,PVC,0.8283687723409008,PS,0.9999999999099572
5,PP-LMW,0.7814647891724215,PS,0.9999999999099572
6,LDPE,0.3345207706467485,PS,0.9999999999099572
7,HDPE,0.0,PS,0.9999999999099572
