Solvent,Temperature_K,mu_self,mu_solv,Solvent_density,Solvent_MolWeight,Method,log10_x,w,log10_S,delta_mu
dimethylformamide,358.15,-16.89829177,-17.50145944,840.4,73.0941,REF,-1.34927572,0.2859358305,-0.38661641,-0.6031676700000013
dimethylformamide,353.15,-17.14960654,-17.79192042,844.94,73.0941,REF,-1.39925165,0.2620467235,-0.42467583,-0.6423138799999997
dimethylformamide,348.15,-17.40257834,-18.08508081,849.51,73.0941,REF,-1.45000872,0.2392490205,-0.46423601,-0.6825024699999993
dimethylformamide,343.15,-17.65717409,-18.38075485,854.12,73.0941,REF,-1.50167831,0.2175685245,-0.50538337,-0.7235807599999973
dimethylformamide,338.15,-17.91336033,-18.67874986,858.76,73.0941,REF,-1.5544038,0.1970224643,-0.54821905,-0.7653895300000002
dimethylformamide,333.15,-18.17110338,-18.97887394,863.43,73.0941,REF,-1.60833652,0.1776223931,-0.59285551,-0.807770559999998
dimethylformamide,328.15,-18.43036953,-19.28091033,868.14,73.0941,REF,-1.66365356,0.1593692314,-0.63943222,-0.850540800000001
dimethylformamide,323.15,-18.69112519,-19.58468452,872.89,73.0941,REF,-1.7205145,0.1422686708,-0.68807737,-0.8935593299999987
dimethylformamide,318.15,-18.95333714,-19.88999535,877.67,73.0941,REF,-1.77910748,0.126315722,-0.73894808,-0.9366582100000009
dimethylformamide,313.15,-19.21697271,-20.19664013,882.48,73.0941,REF,-1.83963412,0.1115010053,-0.79221719,-0.9796674199999984
dimethylformamide,308.15,-19.48199998,-20.50446265,887.34,73.0941,REF,-1.90227671,0.0978178363,-0.84804247,-1.0224626699999995
dimethylformamide,303.15,-19.74838803,-20.81326743,892.23,73.0941,REF,-1.96725856,0.0852473502,-0.90662176,-1.0648793999999988
dimethylformamide,298.15,-20.01610718,-21.12292974,897.15,73.0941,REF,-2.03476704,0.0737742134,-0.96812086,-1.1068225600000012
dimethylsulfoxide,403.15,-14.71611476,-14.04276208,1019.31,78.1342,REF,-1.45628242,0.2247052195,-0.43451869,0.6733526800000007
dimethylsulfoxide,398.15,-14.95115832,-14.29769825,1024.43,78.1342,REF,-1.51252209,0.2022416352,-0.4782352,0.6534600699999995
dimethylsulfoxide,393.15,-15.18811761,-14.55902242,1029.56,78.1342,REF,-1.56770618,0.1819511473,-0.5221141,0.629095190000001
dimethylsulfoxide,388.15,-15.42696862,-14.82594183,1034.7,78.1342,REF,-1.62222675,0.163556878,-0.56635444,0.6010267900000006
dimethylsulfoxide,383.15,-15.66768595,-15.09780341,1039.86,78.1342,REF,-1.67641584,0.1468358594,-0.61113834,0.56988254
dimethylsulfoxide,378.15,-15.91024291,-15.37407255,1045.04,78.1342,REF,-1.73055384,0.1316082922,-0.65662867,0.5361703599999998
dimethylsulfoxide,373.15,-16.15461156,-15.65429802,1050.22,78.1342,REF,-1.78488661,0.1177258099,-0.70297706,0.5003135399999987
dimethylsulfoxide,368.15,-16.40076282,-15.9380955,1055.43,78.1342,REF,-1.83963297,0.1050645375,-0.7503258,0.4626673200000013
dimethylsulfoxide,363.15,-16.64866657,-16.22513465,1060.64,78.1342,REF,-1.89499067,0.0935196466,-0.79880955,0.4235319199999985
dimethylsulfoxide,358.15,-16.89829177,-16.51513014,1065.87,78.1342,REF,-1.95114049,0.0830012229,-0.84855639,0.38316163000000003
dimethylsulfoxide,353.15,-17.14960654,-16.80783537,1071.12,78.1342,REF,-2.00824896,0.0734310605,-0.89968826,0.34177117000000123
dimethylsulfoxide,348.15,-17.40257834,-17.10303812,1076.37,78.1342,REF,-2.06647016,0.0647401312,-0.95232103,0.2995402200000008
dimethylsulfoxide,343.15,-17.65717409,-17.40055626,1081.64,78.1342,REF,-2.12594767,0.0568664529,-1.00656496,0.25661783000000327
dimethylsulfoxide,338.15,-17.91336033,-17.70024205,1086.92,78.1342,REF,-2.18681106,0.0497539633,-1.06252042,0.21311827999999977
dimethylsulfoxide,333.15,-18.17110338,-18.00197305,1092.21,78.1342,REF,-2.24918098,0.043350524,-1.12028179,0.16913033000000155
dimethylsulfoxide,328.15,-18.43036953,-18.30564744,1097.52,78.1342,REF,-2.31317163,0.0376068032,-1.1799393,0.12472208999999879
dimethylsulfoxide,323.15,-18.69112519,-18.61119969,1102.83,78.1342,REF,-2.37887986,0.0324765075,-1.241568,0.07992550000000165
dimethylsulfoxide,318.15,-18.95333714,-18.91859543,1108.15,78.1342,REF,-2.44638744,0.0279152814,-1.30522942,0.034741709999998704
dimethylsulfoxide,313.15,-19.21697271,-19.22781485,1113.48,78.1342,REF,-2.51577158,0.0238795952,-1.37098154,-0.010842140000001166
dimethylsulfoxide,308.15,-19.48199998,-19.5388704,1118.83,78.1342,REF,-2.58709215,0.0203274453,-1.43886618,-0.0568704199999992
dimethylsulfoxide,303.15,-19.74838803,-19.85179372,1124.18,78.1342,REF,-2.66039987,0.0172177528,-1.50891683,-0.10340568999999888
dimethylsulfoxide,298.15,-20.01610718,-20.16664513,1129.54,78.1342,REF,-2.73572876,0.014510778,-1.58115119,-0.15053795000000036
diphenylether,403.15,-14.71611476,-14.95661491,978.06,170.2083,REF,-0.96088751,0.310866526,-0.3055289,-0.2405001500000008
diphenylether,398.15,-14.95115832,-15.2019217,982.98,170.2083,REF,-1.01619156,0.2813049409,-0.34746379,-0.2507633800000004
diphenylether,393.15,-15.18811761,-15.44810081,987.93,170.2083,REF,-1.0734823,0.2529378959,-0.39213616,-0.25998319999999886
diphenylether,388.15,-15.42696862,-15.69504824,992.89,170.2083,REF,-1.13288157,0.225919716,-0.43967199,-0.26807961999999996
diphenylether,383.15,-15.66768595,-15.94267535,997.87,170.2083,REF,-1.19450799,0.2003901699,-0.49018987,-0.2749894000000008
diphenylether,378.15,-15.91024291,-16.19091714,1002.87,170.2083,REF,-1.25847201,0.1764705886,-0.54379566,-0.2806742300000007
diphenylether,373.15,-16.15461156,-16.43972281,1007.89,170.2083,REF,-1.32488102,0.1542564819,-0.60058594,-0.2851112499999999
diphenylether,368.15,-16.40076282,-16.68906473,1012.92,170.2083,REF,-1.39383376,0.1338155143,-0.66064274,-0.2883019099999977
diphenylether,363.15,-16.64866657,-16.93893612,1017.98,170.2083,REF,-1.46542128,0.1151842445,-0.72403405,-0.29026955000000143
diphenylether,358.15,-16.89829177,-17.18934569,1023.05,170.2083,REF,-1.53972963,0.098366439,-0.79081653,-0.2910539199999995
diphenylether,353.15,-17.14960654,-17.44032198,1028.14,170.2083,REF,-1.61683701,0.0833347081,-0.86103347,-0.2907154399999996
diphenylether,348.15,-17.40257834,-17.69190486,1033.25,170.2083,REF,-1.69681857,0.0700319959,-0.93472014,-0.2893265199999995
diphenylether,343.15,-17.65717409,-17.94414375,1038.38,170.2083,REF,-1.7797474,0.0583756391,-1.01190599,-0.2869696599999969
diphenylether,338.15,-17.91336033,-18.1970936,1043.52,170.2083,REF,-1.86569709,0.0482621702,-1.09261835,-0.28373326999999904
diphenylether,333.15,-18.17110338,-18.45081288,1048.68,170.2083,REF,-1.95474321,0.0395728411,-1.17688525,-0.27970949999999917
diphenylether,328.15,-18.43036953,-18.70535787,1053.86,170.2083,REF,-2.04696736,0.0321789742,-1.26474065,-0.27498834000000016
diphenylether,323.15,-18.69112519,-18.96078223,1059.05,170.2083,REF,-2.14245806,0.0259473639,-1.35622646,-0.26965703999999846
diphenylether,318.15,-18.95333714,-19.21713442,1064.26,170.2083,REF,-2.24131322,0.0207448597,-1.45139594,-0.26379728000000213
diphenylether,313.15,-19.21697271,-19.47445644,1069.48,170.2083,REF,-2.34364186,0.0164422086,-1.55031615,-0.2574837300000006
diphenylether,308.15,-19.48199998,-19.73278324,1074.72,170.2083,REF,-2.44956566,0.0129170205,-1.65307,-0.2507832599999986
diphenylether,303.15,-19.74838803,-19.99214257,1079.98,170.2083,REF,-2.55922021,0.0100558677,-1.75975785,-0.24375453999999763
diphenylether,298.15,-20.01610718,-20.25255532,1085.25,170.2083,REF,-2.67275613,0.0077555975,-1.87049874,-0.23644814000000025
dodecane,403.15,-14.71611476,-13.48248744,659.52,170.336,REF,-1.76000442,0.0609272558,-1.18208285,1.23362732
dodecane,398.15,-14.95115832,-13.68030745,663.1,170.336,REF,-1.85140945,0.0497823232,-1.26926505,1.2708508699999985
dodecane,393.15,-15.18811761,-13.88345735,666.71,170.336,REF,-1.94324155,0.0405742841,-1.35720879,1.3046602600000003
dodecane,388.15,-15.42696862,-14.09135068,670.35,170.336,REF,-2.03583391,0.032970585,-1.44618273,1.3356179400000006
dodecane,383.15,-15.66768595,-14.30348547,674.02,170.336,REF,-2.12948811,0.026699162,-1.5364375,1.3642004799999992
dodecane,378.15,-15.91024291,-14.51943487,677.73,170.336,REF,-2.22447755,0.0215361655,-1.62820575,1.3908080399999996
dodecane,373.15,-16.15461156,-14.73883421,681.46,170.336,REF,-2.32105311,0.0172962304,-1.72170549,1.415777349999999
dodecane,368.15,-16.40076282,-14.96136471,685.23,170.336,REF,-2.4194514,0.0138249117,-1.81714647,1.4393981100000008
dodecane,363.15,-16.64866657,-15.18674993,689.04,170.336,REF,-2.51989594,0.0109931102,-1.91473017,1.46191664
dodecane,358.15,-16.89829177,-15.41474698,692.87,170.336,REF,-2.6226017,0.0086925431,-2.01465333,1.4835447899999998
dodecane,353.15,-17.14960654,-15.64514334,696.75,170.336,REF,-2.72777651,0.0068322393,-2.11710867,1.5044632
dodecane,348.15,-17.40257834,-15.87774883,700.65,170.336,REF,-2.83562572,0.0053356674,-2.22228887,1.5248295100000018
dodecane,343.15,-17.65717409,-16.11239515,704.6,170.336,REF,-2.94635234,0.0041384874,-2.33038645,1.5447789400000005
dodecane,338.15,-17.91336033,-16.34893193,708.57,170.336,REF,-3.06015957,0.0031866613,-2.44159576,1.5644284000000006
dodecane,333.15,-18.17110338,-16.58722442,712.59,170.336,REF,-3.17725242,0.0024348995,-2.55611447,1.5838789600000034
dodecane,328.15,-18.43036953,-16.82715141,716.64,170.336,REF,-3.29783935,0.0018453581,-2.67414489,1.603218120000001
dodecane,323.15,-18.69112519,-17.06860357,720.73,170.336,REF,-3.42213377,0.0013865366,-2.79589535,1.6225216200000006
dodecane,318.15,-18.95333714,-17.31148192,724.85,170.336,REF,-3.55035566,0.0010323369,-2.92158154,1.64185522
dodecane,313.15,-19.21697271,-17.55569682,729.01,170.336,REF,-3.68273289,0.0007612546,-3.05142787,1.6612758899999989
dodecane,308.15,-19.48199998,-17.80116651,733.21,170.336,REF,-3.8195031,0.0005556799,-3.18566907,1.6808334699999996
dodecane,303.15,-19.74838803,-18.04781647,737.45,170.336,REF,-3.96091507,0.0004012929,-3.32455158,1.7005715600000002
dodecane,298.15,-20.01610718,-18.29557856,741.73,170.336,REF,-4.10723052,0.0002865381,-3.46833519,1.7205286199999996
ethanol,403.15,-14.71611476,-13.42651987,684.85,46.0687,REF,-1.79034415,0.1826306835,-0.67100989,1.28959489
ethanol,398.15,-14.95115832,-13.53131922,688.59,46.0687,REF,-1.93318947,0.1379829431,-0.79733465,1.419839099999999
ethanol,393.15,-15.18811761,-13.64705009,692.36,46.0687,REF,-2.07465641,0.1032929637,-0.92602733,1.5410675200000004
ethanol,388.15,-15.42696862,-13.77234849,696.18,46.0687,REF,-2.21544618,0.0767257519,-1.05679393,1.6546201299999996
ethanol,383.15,-15.66768595,-13.90610319,700.02,46.0687,REF,-2.35615162,0.0566059931,-1.18949663,1.7615827599999996
ethanol,378.15,-15.91024291,-14.04743519,703.91,46.0687,REF,-2.49726196,0.0415064461,-1.32408897,1.8628077199999993
ethanol,373.15,-16.15461156,-14.19567442,707.83,46.0687,REF,-2.63916955,0.0302612743,-1.46056999,1.9589371399999997
ethanol,368.15,-16.40076282,-14.35031396,711.79,46.0687,REF,-2.78219054,0.0219429703,-1.59896609,2.0504488600000013
ethanol,363.15,-16.64866657,-14.51098346,715.78,46.0687,REF,-2.92657568,0.0158275676,-1.73931416,2.1376831099999993
ethanol,358.15,-16.89829177,-14.6774227,719.81,46.0687,REF,-3.07252193,0.0113576635,-1.88165298,2.220869070000001
ethanol,353.15,-17.14960654,-14.84945614,723.89,46.0687,REF,-3.22018452,0.0081085897,-2.02602074,2.3001504000000015
ethanol,348.15,-17.40257834,-15.02697788,728.0,46.0687,REF,-3.36968344,0.0057596678,-2.17245084,2.375600460000001
ethanol,343.15,-17.65717409,-15.20993513,732.15,46.0687,REF,-3.52111151,0.0040705395,-2.32097217,2.4472389600000017
ethanol,338.15,-17.91336033,-15.3983152,736.34,46.0687,REF,-3.6745409,0.0028622675,-2.47160974,2.515045129999999
ethanol,333.15,-18.17110338,-15.5921344,740.57,46.0687,REF,-3.8300289,0.0020024831,-2.62438622,2.578968980000001
ethanol,328.15,-18.43036953,-15.79142914,744.85,46.0687,REF,-3.98762292,0.0013938629,-2.77932365,2.63894039
ethanol,323.15,-18.69112519,-15.99624773,749.16,46.0687,REF,-4.14736535,0.0009652732,-2.93644589,2.6948774600000007
ethanol,318.15,-18.95333714,-16.20664461,753.52,46.0687,REF,-4.30929724,0.0006650269,-3.09578056,2.746692529999997
ethanol,313.15,-19.21697271,-16.42267526,757.92,46.0687,REF,-4.47346196,0.0004557836,-3.25736128,2.794297450000002
ethanol,308.15,-19.48199998,-16.64439238,762.37,46.0687,REF,-4.63990817,0.0003107212,-3.42122971,2.837607600000002
ethanol,303.15,-19.74838803,-16.87184299,766.86,46.0687,REF,-4.8086926,0.0002106816,-3.58743752,2.87654504
ethanol,298.15,-20.01610718,-17.10506633,771.4,46.0687,REF,-4.97988233,0.0001420576,-3.75604819,2.911040849999999
ethylacetate,403.15,-14.71611476,-15.18238144,835.45,88.1056,REF,-0.83850063,0.5461285383,-0.08852276,-0.4662666800000004
ethylacetate,398.15,-14.95115832,-15.4507392,839.88,88.1056,REF,-0.879615,0.5187819855,-0.11115557,-0.4995808799999999
ethylacetate,393.15,-15.18811761,-15.72121954,844.34,88.1056,REF,-0.92166015,0.4911066413,-0.1352935,-0.5331019299999991
ethylacetate,388.15,-15.42696862,-15.99367641,848.83,88.1056,REF,-0.96474077,0.4631814224,-0.16104469,-0.5667077900000006
ethylacetate,383.15,-15.66768595,-16.26795732,853.36,88.1056,REF,-1.00896988,0.4350950466,-0.18852681,-0.6002713700000015
ethylacetate,378.15,-15.91024291,-16.54390276,857.92,88.1056,REF,-1.05446981,0.4069462629,-0.21786795,-0.6336598500000026
ethylacetate,373.15,-16.15461156,-16.8213381,862.51,88.1056,REF,-1.10137755,0.37884131,-0.24921061,-0.6667265399999991
ethylacetate,368.15,-16.40076282,-17.10010576,867.14,88.1056,REF,-1.14982675,0.350904942,-0.28269886,-0.6993429400000011
ethylacetate,363.15,-16.64866657,-17.38001765,871.8,88.1056,REF,-1.19997614,0.323263319,-0.31849864,-0.7313510799999996
ethylacetate,358.15,-16.89829177,-17.66086097,876.5,88.1056,REF,-1.25200783,0.2960460478,-0.35679775,-0.7625692000000015
ethylacetate,353.15,-17.14960654,-17.94246473,881.23,88.1056,REF,-1.30608788,0.2694056533,-0.39777479,-0.7928581900000005
ethylacetate,348.15,-17.40257834,-18.22461689,886.0,88.1056,REF,-1.3624172,0.2434885785,-0.44163812,-0.8220385499999985
ethylacetate,343.15,-17.65717409,-18.50709662,890.81,88.1056,REF,-1.4212137,0.2184433402,-0.48861231,-0.8499225299999971
ethylacetate,338.15,-17.91336033,-18.78972083,895.65,88.1056,REF,-1.48268352,0.1944284373,-0.5389129,-0.8763605000000005
ethylacetate,333.15,-18.17110338,-19.07226093,900.53,88.1056,REF,-1.54707489,0.1715853969,-0.59279085,-0.9011575499999971
ethylacetate,328.15,-18.43036953,-19.35455139,905.44,88.1056,REF,-1.61460914,0.1500597002,-0.65047228,-0.9241818600000009
ethylacetate,323.15,-18.69112519,-19.63640694,910.4,88.1056,REF,-1.68553476,0.1299739845,-0.71220374,-0.9452817499999995
ethylacetate,318.15,-18.95333714,-19.91768791,915.39,88.1056,REF,-1.76008474,0.1114353036,-0.77821327,-0.9643507700000029
ethylacetate,313.15,-19.21697271,-20.1982753,920.41,88.1056,REF,-1.83849295,0.0945227749,-0.8487235,-0.9813025899999985
ethylacetate,308.15,-19.48199998,-20.47810649,925.48,88.1056,REF,-1.92096897,0.0792871698,-0.9239272,-0.9961065099999971
ethylacetate,303.15,-19.74838803,-20.75716736,930.59,88.1056,REF,-2.00770197,0.0657442773,-1.00398971,-1.0087793299999994
ethylacetate,298.15,-20.01610718,-21.03548569,935.73,88.1056,REF,-2.09886399,0.0538722194,-1.0890518,-1.0193785100000028
glycol,403.15,-14.71611476,-8.60659833,945.7,62.0681,REF,-4.4031988,0.0003977287,-3.22045408,6.109516429999999
glycol,398.15,-14.95115832,-8.75614171,950.5,62.0681,REF,-4.55429645,0.0002808891,-3.36931042,6.19501661
glycol,393.15,-15.18811761,-8.90964229,955.33,62.0681,REF,-4.70810253,0.000197134,-3.5208884,6.27847532
glycol,388.15,-15.42696862,-9.06730065,960.17,62.0681,REF,-4.86459527,0.0001374967,-3.67516313,6.35966797
glycol,383.15,-15.66768595,-9.22934093,965.04,62.0681,REF,-5.0237375,9.53162e-05,-3.83209517,6.43834502
glycol,378.15,-15.91024291,-9.3960065,969.92,62.0681,REF,-5.18547825,6.56806e-05,-3.99163189,6.514236409999999
glycol,373.15,-16.15461156,-9.56755575,974.83,62.0681,REF,-5.34975427,4.49955e-05,-4.15370886,6.587055809999999
glycol,368.15,-16.40076282,-9.7442582,979.76,62.0681,REF,-5.51649161,3.06505e-05,-4.31825128,6.65650462
glycol,363.15,-16.64866657,-9.9263909,984.71,62.0681,REF,-5.68560708,2.07647e-05,-4.48517538,6.72227567
glycol,358.15,-16.89829177,-10.11423467,989.68,62.0681,REF,-5.85700996,1.39935e-05,-4.65439006,6.7840571
glycol,353.15,-17.14960654,-10.30807058,994.67,62.0681,REF,-6.03060376,9.38283e-06,-4.82579857,6.84153596
glycol,348.15,-17.40257834,-10.50817651,999.67,62.0681,REF,-6.20628801,6.261103e-06,-4.99930029,6.894401830000001
glycol,343.15,-17.65717409,-10.71482379,1004.7,62.0681,REF,-6.38396021,4.158909e-06,-5.17479265,6.942350300000001
glycol,338.15,-17.91336033,-10.92827398,1009.75,62.0681,REF,-6.56351789,2.750568e-06,-5.35217314,6.9850863499999996
glycol,333.15,-18.17110338,-11.14877577,1014.82,62.0681,REF,-6.74486068,1.811673e-06,-5.53134142,7.022327610000001
glycol,328.15,-18.43036953,-11.37656221,1019.91,62.0681,REF,-6.92789254,1.188634e-06,-5.71220148,7.053807320000001
glycol,323.15,-18.69112519,-11.61184805,1025.01,62.0681,REF,-7.11252392,7.769929e-07,-5.89466383,7.07927714
glycol,318.15,-18.95333714,-11.85482739,1030.14,62.0681,REF,-7.29867408,5.061358e-07,-6.0786478,7.098509749999998
glycol,313.15,-19.21697271,-12.10567187,1035.28,62.0681,REF,-7.48627317,3.286003e-07,-6.26408361,7.11130084
glycol,308.15,-19.48199998,-12.36452897,1040.44,62.0681,REF,-7.67526452,2.126555e-07,-6.45091468,7.117471010000001
glycol,303.15,-19.74838803,-12.63152078,1045.62,62.0681,REF,-7.86560668,1.371938e-07,-6.63909967,7.11686725
glycol,298.15,-20.01610718,-12.90674328,1050.82,62.0681,REF,-8.0572755,8.824005e-08,-6.8286145,7.109363899999998
n-heptane,403.15,-14.71611476,-14.15281693,601.86,100.2026,REF,-1.39662226,0.206771443,-0.66158363,0.5632978299999998
n-heptane,398.15,-14.95115832,-14.3224569,605.19,100.2026,REF,-1.498932,0.1695515437,-0.75273706,0.6287014199999987
n-heptane,393.15,-15.18811761,-14.49935433,608.55,100.2026,REF,-1.60087468,0.1381945989,-0.84524231,0.6887632800000016
n-heptane,388.15,-15.42696862,-14.68345556,611.94,100.2026,REF,-1.70245279,0.1120861352,-0.93877553,0.7435130599999997
n-heptane,383.15,-15.66768595,-14.87433926,615.37,100.2026,REF,-1.80387791,0.0905157308,-1.03326879,0.7933466899999999
n-heptane,378.15,-15.91024291,-15.07144927,618.84,100.2026,REF,-1.90544996,0.0727931473,-1.1287948,0.8387936399999987
n-heptane,373.15,-16.15461156,-15.27417862,622.34,100.2026,REF,-2.00751396,0.0582937215,-1.22551729,0.8804329399999986
n-heptane,368.15,-16.40076282,-15.48195251,625.88,100.2026,REF,-2.11041394,0.0464760792,-1.32363713,0.9188103100000014
n-heptane,363.15,-16.64866657,-15.69423298,629.45,100.2026,REF,-2.21449003,0.0368790666,-1.42338124,0.9544335899999989
n-heptane,358.15,-16.89829177,-15.91053952,633.06,100.2026,REF,-2.32006575,0.0291149541,-1.52498332,0.9877522499999998
n-heptane,353.15,-17.14960654,-16.13044886,636.71,100.2026,REF,-2.42744703,0.0228595042,-1.62867768,1.0191576799999993
n-heptane,348.15,-17.40257834,-16.35358397,640.4,100.2026,REF,-2.53692789,0.017842157,-1.73470082,1.0489943700000026
n-heptane,343.15,-17.65717409,-16.57961542,644.13,100.2026,REF,-2.64878887,0.0138377757,-1.84328686,1.077558670000002
n-heptane,338.15,-17.91336033,-16.80825348,647.9,100.2026,REF,-2.76330115,0.0106592128,-1.95466934,1.1051068499999985
n-heptane,333.15,-18.17110338,-17.03924526,651.71,100.2026,REF,-2.88072792,0.0081511748,-2.06908079,1.1318581200000004
n-heptane,328.15,-18.43036953,-17.27236673,655.56,100.2026,REF,-3.00132914,0.0061850085,-2.18675616,1.1580027999999984
n-heptane,323.15,-18.69112519,-17.50742175,659.45,100.2026,REF,-3.12536213,0.004654446,-2.30793231,1.1837034400000022
n-heptane,318.15,-18.95333714,-17.74423761,663.38,100.2026,REF,-3.25308448,0.0034719887,-2.43285016,1.2090995299999996
n-heptane,313.15,-19.21697271,-17.98266209,667.36,100.2026,REF,-3.38475635,0.002565888,-2.56175621,1.2343106199999987
n-heptane,308.15,-19.48199998,-18.2225609,671.38,100.2026,REF,-3.52064259,0.0018775993,-2.69490425,1.25943908
n-heptane,303.15,-19.74838803,-18.46381536,675.45,100.2026,REF,-3.66101501,0.0013596265,-2.83255705,1.2845726699999993
n-heptane,298.15,-20.01610718,-18.70632073,679.56,100.2026,REF,-3.80615433,0.0009736911,-2.97498807,1.3097864499999972
hexane,403.15,-14.71611476,-14.40007486,581.05,86.1759,REF,-1.262585,0.295288886,-0.50120945,0.3160398999999998
hexane,398.15,-14.95115832,-14.56985115,584.28,86.1759,REF,-1.36313668,0.2472683219,-0.58628833,0.3813071699999995
hexane,393.15,-15.18811761,-14.74300001,587.55,86.1759,REF,-1.4654361,0.2045248596,-0.67534154,0.44511760000000145
hexane,388.15,-15.42696862,-14.92115357,590.85,86.1759,REF,-1.56861835,0.1675200617,-0.76726775,0.5058150500000007
hexane,383.15,-15.66768595,-15.10512707,594.19,86.1759,REF,-1.67223848,0.1361345415,-0.86132395,0.5625588799999992
hexane,378.15,-15.91024291,-15.29513309,597.56,86.1759,REF,-1.77617559,0.1099049679,-0.95709179,0.6151098199999989
hexane,373.15,-16.15461156,-15.49100558,600.97,86.1759,REF,-1.8805233,0.0882162298,-1.05439946,0.6636059799999998
hexane,368.15,-16.40076282,-15.69236678,604.42,86.1759,REF,-1.98550534,0.0704234459,-1.15324726,0.7083960400000002
hexane,363.15,-16.64866657,-15.8987592,607.9,86.1759,REF,-2.0914051,0.0559191834,-1.25373658,0.749907369999999
hexane,358.15,-16.89829177,-16.10971001,611.43,86.1759,REF,-2.19853058,0.0441607322,-1.35602914,0.7885817599999996
hexane,353.15,-17.14960654,-16.32475988,614.99,86.1759,REF,-2.30719839,0.0346772024,-1.46032451,0.8248466600000022
hexane,348.15,-17.40257834,-16.54348509,618.59,86.1759,REF,-2.41772053,0.0270675473,-1.56684117,0.8590932500000008
hexane,343.15,-17.65717409,-16.76550343,622.24,86.1759,REF,-2.53040042,0.0209938052,-1.67580753,0.8916706600000026
hexane,338.15,-17.91336033,-16.99047143,625.92,86.1759,REF,-2.64553412,0.0161730437,-1.78745934,0.9228889000000002
hexane,333.15,-18.17110338,-17.21808528,629.65,86.1759,REF,-2.76340933,0.012369675,-1.90203563,0.9530181000000013
hexane,328.15,-18.43036953,-17.44807642,633.42,86.1759,REF,-2.88430776,0.0093882937,-2.01977869,0.9822931100000005
hexane,323.15,-18.69112519,-17.68020891,637.23,86.1759,REF,-3.0085066,0.0070674536,-2.14093376,1.01091628
hexane,318.15,-18.95333714,-17.91427442,641.08,86.1759,REF,-3.13628176,0.005274275,-2.26575082,1.0390627199999969
hexane,313.15,-19.21697271,-18.15009021,644.98,86.1759,REF,-3.26790925,0.0038998859,-2.39448483,1.066882500000002
hexane,308.15,-19.48199998,-18.38749576,648.93,86.1759,REF,-3.40366781,0.0028555219,-2.5273975,1.094504220000001
hexane,303.15,-19.74838803,-18.62635007,652.92,86.1759,REF,-3.54384122,0.0020692221,-2.66475881,1.1220379600000001
hexane,298.15,-20.01610718,-18.86652924,656.96,86.1759,REF,-3.68872063,0.0014830217,-2.80684885,1.1495779400000004
isopropylamine,403.15,-14.71611476,-15.14706656,639.37,59.1106,REF,-0.85764465,0.6301349867,-0.07119753,-0.4309518000000008
isopropylamine,398.15,-14.95115832,-15.40589722,642.86,59.1106,REF,-0.90422888,0.6009136115,-0.09590017,-0.4547389000000006
isopropylamine,393.15,-15.18811761,-15.66502456,646.38,59.1106,REF,-0.95289801,0.5700908515,-0.12308054,-0.47690695000000005
isopropylamine,388.15,-15.42696862,-15.92402296,649.93,59.1106,REF,-1.00395873,0.5376367492,-0.15307128,-0.49705434000000004
isopropylamine,383.15,-15.66768595,-16.18241489,653.51,59.1106,REF,-1.05776257,0.5035522982,-0.18625963,-0.5147289400000012
isopropylamine,378.15,-15.91024291,-16.43973053,657.13,59.1106,REF,-1.11467443,0.4679066144,-0.22306903,-0.5294876199999994
isopropylamine,373.15,-16.15461156,-16.69542705,660.78,59.1106,REF,-1.17512082,0.4308257004,-0.26399224,-0.54081549
isopropylamine,368.15,-16.40076282,-16.94897315,664.46,59.1106,REF,-1.23954387,0.3925406529,-0.30955983,-0.5482103299999999
isopropylamine,363.15,-16.64866657,-17.19980737,668.18,59.1106,REF,-1.30842762,0.3533876714,-0.36035578,-0.5511407999999989
isopropylamine,358.15,-16.89829177,-17.44741047,671.94,59.1106,REF,-1.38225676,0.313839772,-0.41698064,-0.5491187000000011
isopropylamine,353.15,-17.14960654,-17.69130642,675.72,59.1106,REF,-1.46151624,0.27449763,-0.48004027,-0.5416998799999995
isopropylamine,348.15,-17.40257834,-17.93114777,679.55,59.1106,REF,-1.5466377,0.2360838526,-0.55008768,-0.5285694299999975
isopropylamine,343.15,-17.65717409,-18.16672105,683.41,59.1106,REF,-1.63799226,0.199383354,-0.62759856,-0.509546959999998
isopropylamine,338.15,-17.91336033,-18.39800948,687.31,59.1106,REF,-1.73584563,0.1651759635,-0.71291486,-0.4846491499999992
isopropylamine,333.15,-18.17110338,-18.62521399,691.24,59.1106,REF,-1.84033653,0.1341441988,-0.80621011,-0.4541106099999972
isopropylamine,328.15,-18.43036953,-18.84873136,695.21,59.1106,REF,-1.95148164,0.1067832981,-0.90748564,-0.4183618299999985
isopropylamine,323.15,-18.69112519,-19.06912116,699.22,59.1106,REF,-2.06918871,0.0833452459,-1.01658383,-0.3779959700000006
isopropylamine,318.15,-18.95333714,-19.28704206,703.27,59.1106,REF,-2.19329183,0.0638264749,-1.13323075,-0.3337049200000024
isopropylamine,313.15,-19.21697271,-19.50318051,707.36,59.1106,REF,-2.3235955,0.0480011737,-1.25709356,-0.2862077999999997
isopropylamine,308.15,-19.48199998,-19.71818925,711.49,59.1106,REF,-2.45991599,0.0354851161,-1.38783709,-0.236189269999997
isopropylamine,303.15,-19.74838803,-19.93264879,715.66,59.1106,REF,-2.6021102,0.0258086653,-1.52516687,-0.18426075999999725
