iteration,tested_polymer,tested_score,best_polymer,best_score
1,EVOH,0.47170789277474495,HDPE,0.999999999961142
2,LDPE,0.9861916450198955,HDPE,0.999999999961142
3,PP-LMW,0.6291594565856673,HDPE,0.999999999961142
4,PVC,0.599540906266748,HDPE,0.999999999961142
5,PS,0.6751918877267628,HDPE,0.999999999961142
6,PET,0.12876521180546918,HDPE,0.999999999961142
7,PC,0.31992170901909817,HDPE,0.999999999961142
