Solvent,Temperature (°C),Solubility (%),Polymer
h2o,115,0,PS
h2o,110,0,PS
h2o,105,0,PS
h2o,100,0,PS
h2o,95,0,PS
h2o,90,0,PS
h2o,85,0,PS
h2o,80,0,PS
h2o,75,0,PS
h2o,70,0,PS
h2o,65,0,PS
h2o,60,0,PS
h2o,55,0,PS
h2o,50,0,PS
h2o,45,0,PS
h2o,40,0,PS
h2o,35,0,PS
h2o,30,0,PS
h2o,25,0,PS
"1,4-dimethylbenzene",160,64.69365436,PS
"1,4-dimethylbenzene",155,61.91217738,PS
"1,4-dimethylbenzene",150,59.07138851,PS
"1,4-dimethylbenzene",145,56.17748443,PS
"1,4-dimethylbenzene",140,53.236924,PS
"1,4-dimethylbenzene",135,50.25755665,PS
"1,4-dimethylbenzene",130,47.24871711,PS
"1,4-dimethylbenzene",125,44.22039704,PS
"1,4-dimethylbenzene",120,41.18445987,PS
"1,4-dimethylbenzene",115,38.15518283,PS
"1,4-dimethylbenzene",110,35.14703376,PS
"1,4-dimethylbenzene",105,32.17641797,PS
"1,4-dimethylbenzene",100,29.26097885,PS
"1,4-dimethylbenzene",95,26.41956768,PS
"1,4-dimethylbenzene",90,23.67149498,PS
"1,4-dimethylbenzene",85,21.03598052,PS
"1,4-dimethylbenzene",80,18.53194547,PS
"1,4-dimethylbenzene",75,16.17695388,PS
"1,4-dimethylbenzene",70,13.98616368,PS
"1,4-dimethylbenzene",65,11.97170295,PS
"1,4-dimethylbenzene",60,10.14213098,PS
"1,4-dimethylbenzene",55,8.5016795,PS
"1,4-dimethylbenzene",50,7.05016436,PS
"1,4-dimethylbenzene",45,5.78300854,PS
"1,4-dimethylbenzene",40,4.69172244,PS
"1,4-dimethylbenzene",35,3.76454149,PS
"1,4-dimethylbenzene",30,2.98729618,PS
"1,4-dimethylbenzene",25,2.34430186,PS
"1,2-dimethylbenzene",160,64.80799525,PS
"1,2-dimethylbenzene",155,62.04506943,PS
"1,2-dimethylbenzene",150,59.22450671,PS
"1,2-dimethylbenzene",145,56.35180769,PS
"1,2-dimethylbenzene",140,53.43344227,PS
"1,2-dimethylbenzene",135,50.4769592,PS
"1,2-dimethylbenzene",130,47.49109533,PS
"1,2-dimethylbenzene",125,44.48587808,PS
"1,2-dimethylbenzene",120,41.47288808,PS
"1,2-dimethylbenzene",115,38.46421328,PS
"1,2-dimethylbenzene",110,35.47520949,PS
"1,2-dimethylbenzene",105,32.52107034,PS
"1,2-dimethylbenzene",100,29.61877877,PS
"1,2-dimethylbenzene",95,26.78633369,PS
"1,2-dimethylbenzene",90,24.04257824,PS
"1,2-dimethylbenzene",85,21.40644803,PS
"1,2-dimethylbenzene",80,18.89638453,PS
"1,2-dimethylbenzene",75,16.52990389,PS
"1,2-dimethylbenzene",70,14.3225876,PS
"1,2-dimethylbenzene",65,12.28715875,PS
"1,2-dimethylbenzene",60,10.43287314,PS
"1,2-dimethylbenzene",55,8.76502466,PS
"1,2-dimethylbenzene",50,7.28456694,PS
"1,2-dimethylbenzene",45,5.98804319,PS
"1,2-dimethylbenzene",40,4.86801278,PS
"1,2-dimethylbenzene",35,3.91358688,PS
"1,2-dimethylbenzene",30,3.11126492,PS
"1,2-dimethylbenzene",25,2.44579508,PS
