iteration,tested_polymer,tested_score,best_polymer,best_score
1,nylon66,0.0,EVOH,0.99999999995
2,PC,0.0,EVOH,0.99999999995
3,PVC,0.99999999995,EVOH,0.99999999995
4,PP-LMW,0.0,EVOH,0.99999999995
5,PS,0.499999999975,EVOH,0.99999999995
6,LDPE,0.0,EVOH,0.99999999995
7,HDPE,0.0,EVOH,0.99999999995
