iteration,tested_polymer,tested_score,best_polymer,best_score
1,nylon66,0.043602779171267286,PVC,0.7672987467952805
2,EVOH,0.19477008227546508,PVC,0.7672987467952805
3,PET,0.060154506642535036,PVC,0.7672987467952805
4,PS,0.9999999998667202,PS,0.9999999998667202
5,PP-LMW,0.5363936595308021,PS,0.9999999998667202
6,LDPE,0.1353506770195032,PS,0.9999999998667202
7,HDPE,0.0,PS,0.9999999998667202
