Solvent,Temperature_K,mu_self_REF,mu_solv_REF,Solvent_density_REF,Solvent_MolWeight_REF,Method_REF,log10_x_REF,w_REF,log10_S_REF,delta_mu_REF,mu_self_SLE,mu_solv_SLE,Solvent_density_SLE,Solvent_MolWeight_SLE,Method_SLE,log10_x_SLE,w_SLE,log10_S_SLE,x,delta_mu_SLE,error_log10_x,error_log10_S,error_w,error_delta_mu
acetylacetone,338.15,-26.55049287,-27.03303492,927.87,100.1163,REF,-3.27740687,0.0053378795,-2.31187913,-0.4825420499999993,-26.55049287,-27.01906711,927.87,100.1163,SLE,-2.73770383,0.0182789062,-1.7757413,0.00182935,-0.46857424000000236,0.53970304,0.5361378299999999,0.0129410267,0.013967809999996916
acetylacetone,333.15,-26.90906493,-27.38170226,932.71,100.1163,REF,-3.41060614,0.0039329813,-2.44243594,-0.4726373300000013,-26.90906493,-27.36960075,932.71,100.1163,SLE,-2.82833233,0.0148823596,-1.86317311,0.0014848,-0.4605358200000005,0.5822738100000002,0.5792628300000002,0.0109493783,0.012101510000000815
acetylacetone,328.15,-27.27008015,-27.73368381,937.58,100.1163,REF,-3.54728439,0.0028738204,-2.57656501,-0.4636036600000004,-27.27008015,-27.7232933,937.58,100.1163,SLE,-2.9212464,0.0120470722,-1.95304642,0.00119882,-0.4532131500000034,0.6260379900000004,0.62351859,0.0091732518,0.010390509999997022
acetylacetone,323.15,-27.63350359,-28.08906586,942.47,100.1163,REF,-3.68752114,0.002082253,-2.71432445,-0.4555622700000015,-27.63350359,-28.08022015,942.47,100.1163,SLE,-3.01647757,0.0096957213,-2.0453703,0.00096277,-0.4467165599999987,0.6710435699999997,0.6689541499999998,0.0076134683,0.008845710000002782
acetylacetone,318.15,-27.99930125,-28.44792288,947.4,100.1163,REF,-3.83140963,0.0014958051,-2.85579051,-0.44862163000000166,-27.99930125,-28.44045302,947.4,100.1163,SLE,-3.11406249,0.0077581801,-2.14016139,0.00076902,-0.44115177000000116,0.7173471400000002,0.71562912,0.006262375000000001,0.0074698600000004944
acetylacetone,313.15,-28.36744033,-28.8103202,952.35,100.1163,REF,-3.97905631,0.0010651166,-3.00105622,-0.44287986999999873,-28.36744033,-28.8040607,952.35,100.1163,SLE,-3.21404306,0.0061716942,-2.23744389,0.00061088,-0.43662037,0.76501325,0.76361233,0.0051065776,0.006259499999998752
acetylacetone,308.15,-28.73788959,-29.17631596,957.33,100.1163,REF,-4.1305807,0.0007516153,-3.15023069,-0.4384263699999984,-28.73788959,-29.1711099,957.33,100.1163,SLE,-3.31646646,0.0048807772,-2.33724953,0.00048254,-0.4332203099999994,0.8141142400000003,0.8129811600000001,0.0041291619,0.005206059999999013
acetylacetone,303.15,-29.11061966,-29.54596327,962.33,100.1163,REF,-4.28611526,0.0005254721,-3.3034383,-0.4353436100000003,-29.11061966,-29.54166496,962.33,100.1163,SLE,-3.42138607,0.0038368932,-2.43961826,0.00037898,-0.4310452999999974,0.8647291899999998,0.8638200399999998,0.0033114211,0.004298310000002914
acetylacetone,298.15,-29.48560345,-29.9193119,967.37,100.1163,REF,-4.44580536,0.0003638504,-3.46081828,-0.433708450000001,-29.48560345,-29.9157886,967.37,100.1163,SLE,-3.52886168,0.0029980134,-2.54459831,0.0002959,-0.4301851499999998,0.9169436799999997,0.9162199699999998,0.002634163,0.0035233000000012282
benzene,403.15,-22.12730948,-23.71624553,775.84,78.1124,REF,-1.31650734,0.3976353042,-0.45140315,-1.5889360499999974,-22.12730948,-23.62465015,775.84,78.1124,SLE,-1.26329394,0.4289419473,-0.4127745,0.05453886,-1.4973406699999998,0.053213399999999966,0.03862864999999999,0.03130664310000003,0.09159537999999756
benzene,398.15,-22.45099291,-24.10135739,779.96,78.1124,REF,-1.36418108,0.3704335732,-0.48485801,-1.6503644800000004,-22.45099291,-23.98677221,779.96,78.1124,SLE,-1.29510885,0.4101144514,-0.43349839,0.05068637,-1.5357793000000015,0.06907222999999996,0.051359619999999995,0.03968087820000005,0.11458517999999884
benzene,393.15,-22.77754467,-24.48780327,784.12,78.1124,REF,-1.41392032,0.34304272,-0.52086462,-1.7102585999999995,-22.77754467,-24.35125294,784.12,78.1124,SLE,-1.3280163,0.3909899076,-0.45548463,0.04698765,-1.5737082699999974,0.08590401999999986,0.06537999,0.047947187599999996,0.13655033000000216
benzene,388.15,-23.10693885,-24.87511467,788.3,78.1124,REF,-1.46605409,0.3155426876,-0.55974877,-1.7681758199999997,-23.10693885,-24.71793654,788.3,78.1124,SLE,-1.36213161,0.3715847065,-0.47885081,0.04343786,-1.6109976900000014,0.10392248000000004,0.08089795999999999,0.05604201889999999,0.15717812999999836
benzene,383.15,-23.4391479,-25.26297677,792.52,78.1124,REF,-1.52083999,0.2880920221,-0.6017918,-1.8238288700000034,-23.4391479,-25.08668409,792.52,78.1124,SLE,-1.39756558,0.3519301611,-0.50371528,0.0400345,-1.6475361900000003,0.12327441000000006,0.09807652,0.06383813900000002,0.1762926800000031
benzene,378.15,-23.77414272,-25.65091049,796.78,78.1124,REF,-1.57864327,0.2608353917,-0.64737097,-1.8767677700000007,-23.77414272,-25.45734353,796.78,78.1124,SLE,-1.43444155,0.3320639305,-0.53020991,0.03677549,-1.6832008099999989,0.14420171999999987,0.11716106000000004,0.07122853880000002,0.19356696000000184
benzene,373.15,-24.11189277,-26.03843165,801.06,78.1124,REF,-1.63985091,0.2339530455,-0.69689294,-1.926538879999999,-24.11189277,-25.82973278,801.06,78.1124,SLE,-1.47290621,0.3120261273,-0.55848909,0.03365843,-1.7178400099999998,0.16694469999999995,0.13840385,0.0780730818,0.2086988699999992
benzene,368.15,-24.45236622,-26.425026,805.38,78.1124,REF,-1.70488802,0.2076526444,-0.7508062,-1.9726597800000008,-24.45236622,-26.20366973,805.38,78.1124,SLE,-1.51311346,0.2918698947,-0.58871769,0.0306822,-1.7513035100000032,0.19177456000000004,0.16208851000000002,0.08421725030000002,0.22135626999999758
benzene,363.15,-24.79553009,-26.81016832,809.74,78.1124,REF,-1.77420898,0.1821698123,-0.80959221,-2.014638229999999,-24.79553009,-26.57894238,809.74,78.1124,SLE,-1.55524297,0.271653688,-0.62108621,0.02784563,-1.7834122900000011,0.21896601000000016,0.18850600000000006,0.08948387569999999,0.23122593999999808
benzene,358.15,-25.14135041,-27.19329996,814.13,78.1124,REF,-1.84831339,0.1577551021,-0.87377724,-2.05194955,-25.14135041,-26.9553329,814.13,78.1124,SLE,-1.59948742,0.2514496513,-0.65580094,0.02514853,-1.8139824899999972,0.24882596999999995,0.2179763,0.09369454920000003,0.23796706000000256
benzene,353.15,-25.4897924,-27.57389318,818.55,78.1124,REF,-1.92770948,0.1346746518,-0.94389699,-2.08410078,-25.4897924,-27.3326002,818.55,78.1124,SLE,-1.64606425,0.2313395354,-0.69309393,0.02259102,-1.8428078000000028,0.2816452300000001,0.2508030600000001,0.0966648836,0.24129297999999721
benzene,348.15,-25.84082069,-27.95146151,823.01,78.1124,REF,-2.01290843,0.1131914649,-1.02048645,-2.1106408200000004,-25.84082069,-27.71048529,823.01,78.1124,SLE,-1.69521427,0.2114170124,-0.73322219,0.02017371,-1.8696646000000001,0.31769416000000006,0.28726425999999994,0.0982255475,0.2409762200000003
benzene,343.15,-26.1943995,-28.32560074,827.51,78.1124,REF,-2.10439851,0.0935472459,-1.10405085,-2.1312012399999993,-26.1943995,-28.08872496,827.51,78.1124,SLE,-1.74719477,0.1917909993,-0.77646171,0.01789803,-1.894325460000001,0.3572037400000003,0.32758913999999995,0.09824375339999998,0.23687577999999831
benzene,338.15,-26.55049287,-28.69605966,832.04,78.1124,REF,-2.20259794,0.0759432269,-1.19501537,-2.14556679,-26.55049287,-28.46702545,832.04,78.1124,SLE,-1.80229784,0.1725783307,-0.82312324,0.0157653,-1.916532580000002,0.40030009999999994,0.3718921299999999,0.09663510380000001,0.22903420999999824
benzene,333.15,-26.90906493,-29.06272863,836.61,78.1124,REF,-2.30785719,0.0605108626,-1.29372197,-2.153663699999999,-26.90906493,-28.84510454,836.61,78.1124,SLE,-1.86082563,0.1539115382,-0.87353009,0.01377763,-1.9360396100000017,0.4470315600000001,0.42019187999999996,0.09340067560000001,0.2176240899999975
benzene,328.15,-27.27008015,-29.42573199,841.21,78.1124,REF,-2.42039248,0.0473011644,-1.40036244,-2.155651840000001,-27.27008015,-29.22267765,841.21,78.1124,SLE,-1.92310048,0.1359311982,-0.92802593,0.01193712,-1.952597500000003,0.49729199999999985,0.4723365100000001,0.0886300338,0.20305433999999778
benzene,323.15,-27.63350359,-29.78536605,845.86,78.1124,REF,-2.54031756,0.0362699649,-1.5150078,-2.1518624600000003,-27.63350359,-29.59945397,845.86,78.1124,SLE,-1.98946932,0.1187800188,-0.98697772,0.01024544,-1.9659503799999989,0.5508482400000001,0.5280300800000001,0.08251005389999999,0.18591208000000137
benzene,318.15,-27.99930125,-30.14212145,850.54,78.1124,REF,-2.66762041,0.0272869397,-1.63758833,-2.1428202000000027,-27.99930125,-29.97518771,850.54,78.1124,SLE,-2.06027059,0.1026043963,-1.05074365,0.00870421,-1.9758864600000017,0.60734982,0.58684468,0.0753174566,0.16693374000000105
benzene,313.15,-28.36744033,-30.49660863,855.26,78.1124,REF,-2.80220555,0.0201509207,-1.76793954,-2.1291683,-28.36744033,-30.34965551,855.26,78.1124,SLE,-2.13584956,0.0875403107,-1.11968497,0.00731392,-1.9822151800000007,0.66635599,0.64825457,0.06738939,0.14695311999999916
benzene,308.15,-28.73788959,-30.84949878,860.01,78.1124,REF,-2.94392926,0.0146159344,-1.90584329,-2.1116091899999994,-28.73788959,-30.72269044,860.01,78.1124,SLE,-2.216535,0.0737080095,-1.19414204,0.00607386,-1.9848008499999992,0.7273942600000001,0.71170125,0.0590920751,0.12680834000000019
benzene,303.15,-29.11061966,-31.20146435,864.81,78.1124,REF,-3.09263884,0.0104188426,-2.05107264,-2.0908446899999973,-29.11061966,-31.09420707,864.81,78.1124,SLE,-2.30262,0.0612035052,-1.27441365,0.00498173,-1.9835874099999984,0.7900188399999997,0.77665899,0.0507846626,0.1072572799999989
benzene,298.15,-29.48560345,-31.55313005,869.64,78.1124,REF,-3.24820794,0.0073031444,-2.20343204,-2.0675266000000008,-29.48560345,-31.46418534,869.64,78.1124,SLE,-2.39437106,0.0500868563,-1.3607639,0.00403301,-1.978581890000001,0.8538368799999998,0.84266814,0.0427837119,0.08894470999999982
chcl3,403.15,-22.12730948,-23.61269528,1335.87,119.3783,REF,-1.3726414,0.2739131501,-0.4563379,-1.4853857999999995,-22.12730948,-23.52859129,1335.87,119.3783,SLE,-1.31534436,0.3022379866,-0.41485789,0.04837886,-1.4012818100000004,0.05729703999999991,0.04148001000000001,0.028324836500000006,0.08410398999999913
chcl3,398.15,-22.45099291,-23.99559428,1342.82,119.3783,REF,-1.42223472,0.2508999935,-0.49123452,-1.5446013699999988,-22.45099291,-23.89021079,1342.82,119.3783,SLE,-1.34808866,0.2858256347,-0.43619447,0.04486538,-1.439217880000001,0.07414606000000012,0.05504005000000001,0.034925641200000024,0.10538348999999769
chcl3,393.15,-22.77754467,-24.38070535,1349.82,119.3783,REF,-1.47345427,0.228620125,-0.52842601,-1.6031606799999985,-22.77754467,-24.25488955,1349.82,119.3783,SLE,-1.38155986,0.2696707596,-0.45855487,0.04153748,-1.4773448800000004,0.09189440999999987,0.06987114,0.04105063459999997,0.12581579999999803
chcl3,388.15,-23.10693885,-24.76799419,1356.85,119.3783,REF,-1.52636764,0.2071913868,-0.56800028,-1.6610553400000008,-23.10693885,-24.62260868,1356.85,119.3783,SLE,-1.41578211,0.2538142643,-0.48197171,0.03838998,-1.5156698300000002,0.11058552999999982,0.08602857000000003,0.04662287749999999,0.14538551000000055
chcl3,383.15,-23.4391479,-25.15718783,1363.93,119.3783,REF,-1.58118111,0.1866719177,-0.6101535,-1.7180399300000033,-23.4391479,-24.99338289,1363.93,119.3783,SLE,-1.45076071,0.2383045042,-0.50646236,0.03541924,-1.5542349900000012,0.1304204,0.10369114000000001,0.051632586499999994,0.16380494000000212
chcl3,378.15,-23.77414272,-25.54817829,1371.05,119.3783,REF,-1.63801564,0.167152055,-0.65501469,-1.7740355699999988,-23.77414272,-25.36719482,1371.05,119.3783,SLE,-1.4865189,0.2231796775,-0.53205629,0.03261979,-1.5930521000000013,0.15149674000000002,0.12295840000000002,0.05602762250000001,0.18098346999999748
chcl3,373.15,-24.11189277,-25.94082462,1378.21,119.3783,REF,-1.69701715,0.1487054071,-0.70273082,-1.82893185,-24.11189277,-25.744061,1378.21,119.3783,SLE,-1.52306047,0.2084837399,-0.55876642,0.02998745,-1.6321682299999978,0.17395667999999986,0.1439644,0.0597783328,0.19676362000000225
chcl3,368.15,-24.45236622,-26.33498736,1385.41,119.3783,REF,-1.75833781,0.1313946893,-0.75345169,-1.8826211400000012,-24.45236622,-26.12398413,1385.41,119.3783,SLE,-1.56039684,0.194253842,-0.58660969,0.02751713,-1.671617910000002,0.1979409700000001,0.16684200000000005,0.0628591527,0.21100322999999932
chcl3,363.15,-24.79553009,-26.73052243,1392.65,119.3783,REF,-1.82214029,0.115268849,-0.80733324,-1.9349923400000009,-24.79553009,-26.50698386,1392.65,119.3783,SLE,-1.59852919,0.1805269186,-0.6155928,0.02520408,-1.7114537699999985,0.22361110000000006,0.1917404399999999,0.0652580696,0.22353857000000232
chcl3,358.15,-25.14135041,-27.12732029,1399.93,119.3783,REF,-1.88857462,0.1003669506,-0.86451667,-1.985969879999999,-25.14135041,-26.89306096,1399.93,119.3783,SLE,-1.63746968,0.1673312632,-0.64572936,0.02304254,-1.7517105499999985,0.25110494000000005,0.21878730999999996,0.06696431259999999,0.23425933000000043
chcl3,353.15,-25.4897924,-27.52527327,1407.26,119.3783,REF,-1.95779773,0.086710853,-0.92514466,-2.0354808700000007,-25.4897924,-27.28225633,1407.26,119.3783,SLE,-1.67720584,0.154698353,-0.67701031,0.02102782,-1.7924639300000003,0.28059188999999995,0.24813434999999995,0.0679875,0.2430169400000004
chcl3,348.15,-25.84082069,-27.9243191,1414.63,119.3783,REF,-2.02994663,0.0743091217,-0.98933675,-2.0834984100000007,-25.84082069,-27.67460156,1414.63,119.3783,SLE,-1.71772993,0.1426516878,-0.70942788,0.01915447,-1.8337808699999982,0.3122167,0.27990887,0.06834256610000002,0.24971754000000246
chcl3,343.15,-26.1943995,-28.32444734,1422.04,119.3783,REF,-2.10513309,0.0631549624,-1.05718305,-2.1300478399999996,-26.1943995,-28.07012317,1422.04,119.3783,SLE,-1.75903674,0.1312078692,-0.74297405,0.0174166,-1.8757236699999993,0.34609634999999983,0.31420899999999985,0.0680529068,0.2543241700000003
chcl3,338.15,-26.55049287,-28.72569066,1429.49,119.3783,REF,-2.1834475,0.0532238191,-1.12874709,-2.175197790000002,-26.55049287,-28.46888242,1429.49,119.3783,SLE,-1.80109821,0.12038324,-0.77761858,0.01580891,-1.9183895500000006,0.3823492900000003,0.3511285100000001,0.0671594209,0.2568082400000016
chcl3,333.15,-26.90906493,-29.12812311,1436.98,119.3783,REF,-2.26495858,0.0444734003,-1.20406552,-2.219058180000001,-26.90906493,-28.87092602,1436.98,119.3783,SLE,-1.84389415,0.1101849293,-0.8133354,0.01432537,-1.9618610899999993,0.42106443000000016,0.39073011999999985,0.06571152899999999,0.2571970900000018
chcl3,328.15,-27.27008015,-29.53189554,1444.52,119.3783,REF,-2.34968832,0.0368470539,-1.28312444,-2.2618153900000024,-27.27008015,-29.27632422,1444.52,119.3783,SLE,-1.88738775,0.1006172229,-0.85008129,0.01296022,-2.006244070000001,0.4623005699999998,0.43304314999999993,0.06377016899999999,0.2555713200000014
chcl3,323.15,-27.63350359,-29.93720778,1452.1,119.3783,REF,-2.43762737,0.0302733512,-1.36587438,-2.3037041900000013,-27.63350359,-29.68515529,1452.1,119.3783,SLE,-1.93153488,0.0916788636,-0.88780393,0.01170753,-2.0516517000000007,0.5060924899999999,0.4780704499999999,0.061405512399999994,0.2520524900000005
chcl3,318.15,-27.99930125,-30.34433487,1459.72,119.3783,REF,-2.52871474,0.0246702917,-1.45221167,-2.3450336200000024,-27.99930125,-30.09750648,1459.72,119.3783,SLE,-1.97628309,0.0833633921,-0.92644109,0.01056129,-2.0982052300000014,0.5524316499999999,0.5257705800000001,0.0586931004,0.246828390000001
chcl3,313.15,-28.36744033,-30.75359095,1467.39,119.3783,REF,-2.6228591,0.019946966,-1.54200012,-2.3861506199999987,-28.36744033,-30.51348177,1467.39,119.3783,SLE,-2.02156578,0.0756603441,-0.96591535,0.00951556,-2.1460414399999976,0.6012933199999999,0.57608477,0.0557133781,0.24010918000000103
chcl3,308.15,-28.73788959,-31.16533468,1475.09,119.3783,REF,-2.71993275,0.0160080132,-1.63506667,-2.427445089999999,-28.73788959,-30.93319547,1475.09,119.3783,SLE,-2.06730581,0.0685546923,-1.00613743,0.00856435,-2.1953058799999994,0.6526269399999998,0.62892924,0.05254667909999999,0.2321392099999997
chcl3,303.15,-29.11061966,-31.57995818,1482.84,119.3783,REF,-2.81977677,0.0127572053,-1.73120781,-2.4693385199999973,-29.11061966,-31.35676978,1482.84,119.3783,SLE,-2.11341659,0.0620271162,-1.04700741,0.00770164,-2.2461501199999994,0.7063601799999999,0.6842003999999999,0.049269910900000005,0.22318839999999796
chcl3,298.15,-29.48560345,-31.99787147,1490.63,119.3783,REF,-2.92221012,0.010100686,-1.83019981,-2.5122680200000005,-29.48560345,-31.78435687,1490.63,119.3783,SLE,-2.15978546,0.056056653,-1.08839926,0.00692173,-2.2987534200000006,0.7624246599999998,0.74180055,0.045955967,0.2135145999999999
cyclohexane,403.15,-22.12730948,-20.73240208,682.56,84.16,REF,-2.93403351,0.0138889005,-2.02793473,1.394907400000001,-22.12730948,-20.74441715,682.56,84.16,SLE,-2.82397598,0.0178292288,-1.91871996,0.00149977,1.3828923300000007,0.11005752999999974,0.10921477000000013,0.003940328299999999,-0.01201507000000035
cyclohexane,398.15,-22.45099291,-20.99702771,686.3,84.16,REF,-3.06815547,0.010233364,-2.15890914,1.453965199999999,-22.45099291,-21.00894705,686.3,84.16,SLE,-2.9289354,0.0140507871,-2.02050217,0.00117778,1.4420458600000003,0.13922007000000036,0.13840697000000013,0.0038174231,-0.011919339999998613
cyclohexane,393.15,-22.77754467,-21.26656328,690.07,84.16,REF,-3.204554,0.0074941097,-2.29234686,1.5109813900000013,-22.77754467,-21.27781451,690.07,84.16,SLE,-3.03574828,0.0110181808,-2.12428954,0.00092098,1.4997301600000021,0.16880571999999994,0.16805731999999995,0.003524071099999999,-0.011251229999999168
cyclohexane,388.15,-23.10693885,-21.54042141,693.88,84.16,REF,-3.34363321,0.0054507927,-2.42860359,1.5665174399999984,-23.10693885,-21.55067344,693.88,84.16,SLE,-3.14466644,0.0085934277,-2.23030288,0.00071669,1.5562654099999982,0.19896677000000018,0.19830070999999982,0.0031426349999999995,-0.01025203000000019
cyclohexane,383.15,-23.4391479,-21.81813005,697.73,84.16,REF,-3.4857516,0.003935027,-2.56800131,1.6210178499999977,-23.4391479,-21.82721669,697.73,84.16,SLE,-3.25593173,0.0066630876,-2.33875892,0.00055471,1.611931209999998,0.22981987000000004,0.22924239000000002,0.0027280606000000002,-0.00908663999999959
cyclohexane,378.15,-23.77414272,-22.09930541,701.61,84.16,REF,-3.63123469,0.0028178058,-2.71083784,1.674837310000001,-23.77414272,-22.10717869,701.61,84.16,SLE,-3.36977385,0.0051338821,-2.44986696,0.0004268,1.666964029999999,0.2614608399999998,0.2609708799999999,0.0023160763,-0.00787328000000187
cyclohexane,373.15,-24.11189277,-22.38363444,705.53,84.16,REF,-3.78038321,0.0020002714,-2.85739279,1.7282583299999992,-24.11189277,-22.39032415,705.53,84.16,SLE,-3.48641627,0.0039290309,-2.56383381,0.00032627,1.7215686199999993,0.29396694000000023,0.2935589799999998,0.0019287594999999997,-0.006689709999999849
cyclohexane,368.15,-24.45236622,-22.67085954,709.5,84.16,REF,-3.93348053,0.0014067872,-3.00793344,1.7815066799999997,-24.45236622,-22.67644399,709.5,84.16,SLE,-3.60607825,0.0029853865,-2.68086515,0.0002477,1.775922229999999,0.32740228000000027,0.32706829000000015,0.0015785993000000003,-0.005584450000000629
cyclohexane,363.15,-24.79553009,-22.96076704,713.5,84.16,REF,-4.09079848,0.0009796722,-3.16271939,1.8347630499999994,-24.79553009,-22.96535375,713.5,84.16,SLE,-3.72897566,0.0022511082,-2.8011657,0.00018665,1.8301763400000013,0.36182282,0.36155369000000004,0.001271436,-0.0045867099999981065
cyclohexane,358.15,-25.14135041,-23.25317806,717.54,84.16,REF,-4.25260227,0.0006751471,-3.32200652,1.8881723500000014,-25.14135041,-23.25688805,717.54,84.16,SLE,-3.85532415,0.0016837372,-2.92494207,0.00013953,1.8844623600000006,0.39727811999999973,0.3970644499999998,0.0010085901000000002,-0.003709990000000829
cyclohexane,353.15,-25.4897924,-23.54794139,721.62,84.16,REF,-4.41915449,0.0004601844,-3.48605039,1.9418510100000006,-25.4897924,-23.55089817,721.62,84.16,SLE,-3.98534081,0.0012486226,-3.05240392,0.00010343,1.938894229999999,0.43381368000000053,0.4336464699999998,0.0007884382,-0.0029567800000016575
cyclohexane,348.15,-25.84082069,-23.84492743,725.74,84.16,REF,-4.59071886,0.0003100468,-3.65510945,1.9958932600000026,-25.84082069,-23.84725012,725.74,84.16,SLE,-4.11924555,0.0009176107,-3.18376513,7.599e-05,1.9935705699999993,0.47147331000000037,0.47134432000000004,0.0006075639000000001,-0.0023226900000032913
cyclohexane,343.15,-26.1943995,-24.14402367,729.9,84.16,REF,-4.76756335,0.0002063593,-3.82944769,2.05037583,-26.1943995,-24.1458224,729.9,84.16,SLE,-4.25726292,0.0006679449,-3.31924539,5.53e-05,2.0485770999999993,0.51030043,0.5102023,0.0004615856,-0.0017987300000008588
cyclohexane,338.15,-26.55049287,-24.44513091,734.11,84.16,REF,-4.94996306,0.0001355978,-4.00933726,2.1053619599999998,-26.55049287,-24.44650425,734.11,84.16,SLE,-4.39962369,0.0004813425,-3.4590715,3.985e-05,2.103988619999999,0.5503393699999997,0.5502657599999998,0.0003457447,-0.0013733400000006668
cyclohexane,333.15,-26.90906493,-24.74816022,738.36,84.16,REF,-5.13820291,8.79087e-05,-4.19506092,2.1609047100000005,-26.90906493,-24.74919389,738.36,84.16,SLE,-4.54656663,0.0003432151,-3.60347908,2.841e-05,2.1598710399999987,0.5916362800000003,0.5915818400000004,0.0002553064,-0.001033670000001763
cyclohexane,328.15,-27.27008015,-25.05303067,742.65,84.16,REF,-5.3325801,5.61911e-05,-4.38691426,2.21704948,-27.27008015,-25.05379753,742.65,84.16,SLE,-4.69834,0.00024201,-3.75271385,2.003e-05,2.2162826199999976,0.6342401000000004,0.63420041,0.0001858189,-0.0007668600000023673
cyclohexane,323.15,-27.63350359,-25.35966747,746.99,84.16,REF,-5.53340647,3.53874e-05,-4.58520794,2.2738361199999986,-27.63350359,-25.36022806,746.99,84.16,SLE,-4.8552033,0.000168655,-3.9070333,1.396e-05,2.2732755299999994,0.6782031699999997,0.6781746399999999,0.0001332676,-0.0005605899999991948
cyclohexane,318.15,-27.99930125,-25.66800056,751.37,84.16,REF,-5.74101083,2.19407e-05,-4.79026993,2.331300689999999,-27.99930125,-25.6684043,751.37,84.16,SLE,-5.01742892,0.0001160899,-4.0667082,9.61e-06,2.3308969499999996,0.7235819099999992,0.7235617300000001,9.41492e-05,-0.00040373999999943067
cyclohexane,313.15,-28.36744033,-25.97796363,755.79,84.16,REF,-5.95574126,1.33821e-05,-5.00244766,2.3894766999999995,-28.36744033,-25.97824991,755.79,84.16,SLE,-5.18530408,7.88741e-05,-4.23202456,6.53e-06,2.389190420000002,0.77043718,0.7704230999999995,6.5492e-05,-0.0002862799999974186
cyclohexane,308.15,-28.73788959,-26.28949332,760.26,84.16,REF,-6.1779674,8.022304e-06,-5.22211031,2.4483962700000035,-28.73788959,-26.28969312,760.26,84.16,SLE,-5.35913257,5.28587e-05,-4.40328512,4.37e-06,2.4481964700000027,0.8188348300000001,0.8188251900000001,4.4836396000000006e-05,-0.00019980000000074938
cyclohexane,303.15,-29.11061966,-26.6025288,764.78,84.16,REF,-6.40808284,4.722642e-06,-5.4496511,2.5080908599999994,-29.11061966,-26.60266596,764.78,84.16,SLE,-5.53923676,3.49156e-05,-4.58081153,2.89e-06,2.5079537000000016,0.86884608,0.8688395699999996,3.0192958000000002e-05,-0.00013715999999774908
cyclohexane,298.15,-29.48560345,-26.91701144,769.35,84.16,REF,-6.6465076,2.727477e-06,-5.68548977,2.5685920099999997,-29.48560345,-26.91710401,769.35,84.16,SLE,-5.72595977,2.27144e-05,-4.76494627,1.88e-06,2.56849944,0.9205478299999994,0.9205435,1.9986923e-05,-9.256999999962545e-05
cyclohexanol,403.15,-22.12730948,-20.93399344,849.16,100.1595,REF,-2.82475187,0.0149975298,-1.90042285,1.1933160400000027,-22.12730948,-20.9420982,849.16,100.1595,SLE,-2.7168606,0.019153944,-1.79364469,0.00191928,1.1852112800000008,0.1078912700000001,0.10677815999999996,0.0041564142,-0.008104760000001932
cyclohexanol,398.15,-22.45099291,-21.14144503,853.6,100.1595,REF,-2.98888444,0.0103214126,-2.06104871,1.3095478800000002,-22.45099291,-21.14923219,853.6,100.1595,SLE,-2.85196594,0.0140981612,-1.92513634,0.00140616,1.3017607200000008,0.13691850000000017,0.13591237000000023,0.003776748600000001,-0.00778715999999946
cyclohexanol,393.15,-22.77754467,-21.35263396,858.06,100.1595,REF,-3.15670874,0.0070341568,-2.22573772,1.4249107100000025,-22.77754467,-21.35970466,858.06,100.1595,SLE,-2.99024666,0.0102893888,-2.0601397,0.00102271,1.4178400100000026,0.16646208000000007,0.16559802,0.0032552320000000003,-0.007070699999999874
cyclohexanol,388.15,-23.10693885,-21.56727813,862.55,100.1595,REF,-3.3285117,0.0047458043,-2.39466996,1.5396607200000005,-23.10693885,-21.57343612,862.55,100.1595,SLE,-3.13185561,0.0074456566,-2.19872881,0.00073815,1.5335027299999986,0.19665608999999984,0.1959411499999999,0.0026998523000000005,-0.006157990000001945
cyclohexanol,383.15,-23.4391479,-21.78519098,867.07,100.1595,REF,-3.50453977,0.0031688478,-2.56801431,1.6539569199999988,-23.4391479,-21.79038036,867.07,100.1595,SLE,-3.27693374,0.0053413806,-2.34098274,0.00052853,1.648767539999998,0.22760603000000001,0.2270315700000003,0.0021725328,-0.005189380000000909
cyclohexanol,378.15,-23.77414272,-22.00627294,871.61,100.1595,REF,-3.68500127,0.0020934468,-2.74592303,1.7678697800000016,-23.77414272,-22.01052734,871.61,100.1595,SLE,-3.42560767,0.0037982738,-2.48697985,0.00037531,1.763615380000001,0.25939359999999967,0.25894318000000016,0.001704827,-0.004254400000000658
cyclohexanol,373.15,-24.11189277,-22.23050104,876.18,100.1595,REF,-3.87006999,0.0013679736,-2.92852969,1.8813917300000007,-24.11189277,-22.23390603,876.18,100.1595,SLE,-3.57798708,0.0026769925,-2.63679252,0.00026425,1.8779867400000008,0.29208291,0.29173716999999977,0.0013090189000000002,-0.003404989999999941
cyclohexanol,368.15,-24.45236622,-22.45791731,880.78,100.1595,REF,-4.0598898,0.0008839905,-3.11594953,1.9944489099999991,-24.45236622,-22.46058471,880.78,100.1595,SLE,-3.73416358,0.0018697664,-2.79048369,0.00018443,1.9917815099999991,0.3257262199999995,0.3254658400000001,0.0009857759,-0.0026673999999999864
cyclohexanol,363.15,-24.79553009,-22.6886174,885.4,100.1595,REF,-4.25457953,0.0005647847,-3.30828119,2.1069126900000015,-24.79553009,-22.69066632,885.4,100.1595,SLE,-3.89421224,0.0012940898,-2.9481066,0.00012758,2.1048637700000015,0.3603672900000001,0.3601745900000002,0.0007293051000000001,-0.0020489200000000096
