Solvent,Temperature_K,mu_self,mu_solv,Solvent_density,Solvent_MolWeight,Method,log10_x,w,log10_S,x,delta_mu
"2,3-dihydropyran",308.15,-0.6150239,1.46573574,930.69,84.1169,SLE,-2.88718732,0.0035729004,-1.84396534,0.00129662,2.08075964
"2,3-dihydropyran",303.15,-0.92174984,1.23690174,935.76,84.1169,SLE,-3.04255442,0.0025000668,-1.99676458,0.00090666,2.15865158
"2,3-dihydropyran",298.15,-1.23438398,1.00023998,940.86,84.1169,SLE,-3.20187328,0.0017331873,-2.15357145,0.00062824,2.23462396
dimethylformamide,403.15,4.12814181,3.99621689,801.05,73.0941,SLE,-0.28750943,0.7719972558,0.51142346,0.51581096,-0.1319249199999999
dimethylformamide,398.15,3.9249904,3.76570203,805.29,73.0941,SLE,-0.31386462,0.7499041408,0.49828,0.4854398,-0.15928837000000007
dimethylformamide,393.15,3.71738099,3.52843051,809.57,73.0941,SLE,-0.33966538,0.7282392383,0.48509024,0.45744051,-0.18895047999999992
dimethylformamide,388.15,3.50516833,3.28433479,813.88,73.0941,SLE,-0.36493703,0.707020585,0.47186675,0.43158165,-0.2208335400000001
dimethylformamide,383.15,3.28820878,3.03333584,818.22,73.0941,SLE,-0.38969886,0.6862666654,0.45862397,0.40766285,-0.25487294000000027
dimethylformamide,378.15,3.06636144,2.77537407,822.59,73.0941,SLE,-0.41398096,0.6659826418,0.44536783,0.38549526,-0.2909873700000003
dimethylformamide,373.15,2.83948933,2.51036754,826.99,73.0941,SLE,-0.43779972,0.646181199,0.43211109,0.3649222,-0.3291217900000003
dimethylformamide,368.15,2.6074606,2.23825957,831.43,73.0941,SLE,-0.4611845,0.6268606754,0.41885649,0.34579244,-0.36920103000000015
dimethylformamide,363.15,2.37014979,1.95897941,835.9,73.0941,SLE,-0.48415402,0.6080250543,0.40561198,0.32797895,-0.41117038000000017
dimethylformamide,358.15,2.12743908,1.67248939,840.4,73.0941,SLE,-0.50674366,0.5896619012,0.39237258,0.31135535,-0.45494968999999985
dimethylformamide,353.15,1.87921951,1.37872187,844.94,73.0941,SLE,-0.52896684,0.5717743014,0.37914662,0.29582383,-0.5004976400000001
dimethylformamide,348.15,1.62539208,1.07763514,849.51,73.0941,SLE,-0.55084779,0.5543543424,0.36593359,0.28128865,-0.54775694
dimethylformamide,343.15,1.3658688,0.76920093,854.12,73.0941,SLE,-0.5724137,0.5373900434,0.35272941,0.26766174,-0.5966678700000001
dimethylformamide,338.15,1.10057361,0.45339393,858.76,73.0941,SLE,-0.59368757,0.5208713302,0.33953148,0.25486631,-0.64717968
dimethylformamide,333.15,0.82944309,0.13020274,863.43,73.0941,SLE,-0.61469451,0.5047852942,0.32633436,0.24283176,-0.6992403500000001
dimethylformamide,328.15,0.55242703,-0.20038411,868.14,73.0941,SLE,-0.63545223,0.4891237226,0.31313681,0.23149828,-0.75281114
dimethylformamide,323.15,0.26948871,-0.53836175,872.89,73.0941,SLE,-0.65598123,0.473875351,0.29993448,0.22081001,-0.80785046
dimethylformamide,318.15,-0.01939498,-0.88370795,877.67,73.0941,SLE,-0.67630563,0.4590256568,0.28671924,0.21071447,-0.8643129700000001
dimethylformamide,313.15,-0.31423366,-1.2364067,882.48,73.0941,SLE,-0.696437,0.4445687621,0.27349154,0.2011699,-0.9221730400000001
dimethylformamide,308.15,-0.6150239,-1.59641499,887.34,73.0941,SLE,-0.71639706,0.4304909375,0.26024325,0.19213343,-0.98139109
dimethylformamide,303.15,-0.92174984,-1.96368614,892.23,73.0941,SLE,-0.73620206,0.4167820923,0.24696963,0.18356841,-1.0419363000000001
dimethylformamide,298.15,-1.23438398,-2.33815673,897.15,73.0941,SLE,-0.75587243,0.4034290967,0.23366192,0.17543958,-1.10377275
dimethylsulfoxide,403.15,4.12814181,3.95437199,1019.31,78.1342,SLE,-0.26483537,0.7797042462,0.54248312,0.54345631,-0.17376981999999996
dimethylsulfoxide,398.15,3.9249904,3.71625661,1024.43,78.1342,SLE,-0.28673568,0.7607192561,0.53372181,0.51673077,-0.20873379000000014
dimethylsulfoxide,393.15,3.71738099,3.47097714,1029.56,78.1342,SLE,-0.30774186,0.7425003035,0.52514353,0.49233209,-0.2464038500000001
dimethylsulfoxide,388.15,3.50516833,3.21849427,1034.7,78.1342,SLE,-0.327882,0.7250441471,0.51676592,0.4700218,-0.2866740600000002
dimethylsulfoxide,383.15,3.28820878,2.95876302,1039.86,78.1342,SLE,-0.34718161,0.7083448047,0.50860559,0.44959181,-0.32944576000000003
dimethylsulfoxide,378.15,3.06636144,2.69173759,1045.04,78.1342,SLE,-0.36566561,0.6923924915,0.50067716,0.43085823,-0.3746238500000003
dimethylsulfoxide,373.15,2.83948933,2.41737708,1050.22,78.1342,SLE,-0.38336094,0.6771720392,0.49299194,0.41365575,-0.4221122500000001
dimethylsulfoxide,368.15,2.6074606,2.13563027,1055.43,78.1342,SLE,-0.40028692,0.662671737,0.48556334,0.39784424,-0.47183032999999996
dimethylsulfoxide,363.15,2.37014979,1.84646409,1060.64,78.1342,SLE,-0.4164711,0.6488702662,0.47839817,0.38329124,-0.5236857000000001
dimethylsulfoxide,358.15,2.12743908,1.54983436,1065.87,78.1342,SLE,-0.43193122,0.6357525898,0.47150692,0.36988676,-0.5776047199999998
dimethylsulfoxide,353.15,1.87921951,1.24570913,1071.12,78.1342,SLE,-0.44668813,0.623299274,0.46489657,0.35752949,-0.6335103799999999
dimethylsulfoxide,348.15,1.62539208,0.93406447,1076.37,78.1342,SLE,-0.46076272,0.6114895405,0.45857241,0.34612844,-0.6913276099999999
dimethylsulfoxide,343.15,1.3658688,0.61489197,1081.64,78.1342,SLE,-0.47417997,0.6002981886,0.45253564,0.33559851,-0.7509768300000002
dimethylsulfoxide,338.15,1.10057361,0.28817763,1086.92,78.1342,SLE,-0.486955,0.5897075362,0.44679195,0.32587047,-0.81239598
dimethylsulfoxide,333.15,0.82944309,-0.04608627,1092.21,78.1342,SLE,-0.49909955,0.5797020347,0.44134781,0.3168841,-0.87552936
dimethylsulfoxide,328.15,0.55242703,-0.38786363,1097.52,78.1342,SLE,-0.51064639,0.5702485462,0.43619539,0.30856993,-0.9402906600000001
dimethylsulfoxide,323.15,0.26948871,-0.73713433,1102.83,78.1342,SLE,-0.52161016,0.5613287426,0.43133683,0.30087759,-1.00662304
dimethylsulfoxide,318.15,-0.01939498,-1.0938701,1108.15,78.1342,SLE,-0.53200241,0.5529266963,0.42677521,0.29376334,-1.07447512
dimethylsulfoxide,313.15,-0.31423366,-1.45803269,1113.48,78.1342,SLE,-0.54183264,0.5450280787,0.42251401,0.28718871,-1.14379903
dimethylsulfoxide,308.15,-0.6150239,-1.8295401,1118.83,78.1342,SLE,-0.55113226,0.5376011484,0.41854166,0.28110446,-1.2145162
dimethylsulfoxide,303.15,-0.92174984,-2.20834268,1124.18,78.1342,SLE,-0.55990189,0.5306390587,0.4148656,0.27548509,-1.28659284
dimethylsulfoxide,298.15,-1.23438398,-2.59434008,1129.54,78.1342,SLE,-0.56817014,0.5241129491,0.41147424,0.27028992,-1.3599560999999998
diphenylether,403.15,4.12814181,5.28899527,978.06,170.2083,SLE,-0.98801387,0.1352368677,-0.24085537,0.10279835,1.1608534600000002
diphenylether,398.15,3.9249904,5.29965053,982.98,170.2083,SLE,-1.1554875,0.0930411293,-0.40227691,0.06990569,1.37466013
diphenylether,393.15,3.71738099,5.27106804,987.93,170.2083,SLE,-1.30794826,0.0659818137,-0.55010507,0.04920982,1.5536870500000002
diphenylether,388.15,3.50516833,5.21580944,992.89,170.2083,SLE,-1.45197044,0.0475959203,-0.69029602,0.03532072,1.71064111
diphenylether,383.15,3.28820878,5.14133637,997.87,170.2083,SLE,-1.59156294,0.0346337055,-0.82655391,0.02561162,1.8531275900000002
diphenylether,378.15,3.06636144,5.05228103,1002.87,170.2083,SLE,-1.72931074,0.025283984,-0.96129622,0.01865045,1.9859195899999995
diphenylether,373.15,2.83948933,4.9517182,1007.89,170.2083,SLE,-1.86702336,0.0184472379,-1.09623191,0.0135824,2.11222887
diphenylether,368.15,2.6074606,4.84177479,1012.92,170.2083,SLE,-2.00604329,0.0134121538,-1.23263897,0.00986181,2.2343141899999996
diphenylether,363.15,2.37014979,4.72399856,1017.98,170.2083,SLE,-2.1474348,0.0096948248,-1.37153811,0.0071214,2.35384877
diphenylether,358.15,2.12743908,4.59955857,1023.05,170.2083,SLE,-2.292086,0.0069535688,-1.51378688,0.00510404,2.4721194900000003
diphenylether,353.15,1.87921951,4.46936119,1028.14,170.2083,SLE,-2.44076742,0.0049403812,-1.66013374,0.00362437,2.59014168
diphenylether,348.15,1.62539208,4.33413379,1033.25,170.2083,SLE,-2.59417527,0.0034715493,-1.81125863,0.0025458,2.70874171
diphenylether,343.15,1.3658688,4.19445997,1038.38,170.2083,SLE,-2.75294784,0.0024092075,-1.96778768,0.00176625,2.8285911699999993
diphenylether,338.15,1.10057361,4.05082792,1043.52,170.2083,SLE,-2.9176918,0.0016489921,-2.13031839,0.00120867,2.9502543099999996
diphenylether,333.15,0.82944309,3.90363736,1048.68,170.2083,SLE,-3.08898386,0.0011117034,-2.29942055,0.00081473,3.0741942699999996
diphenylether,328.15,0.55242703,3.75322423,1053.86,170.2083,SLE,-3.2673845,0.0007372788,-2.47564943,0.00054028,3.2007972
diphenylether,323.15,0.26948871,3.59986516,1059.05,170.2083,SLE,-3.45343948,0.000480404,-2.65954686,0.00035201,3.3303764499999997
diphenylether,318.15,-0.01939498,3.44378913,1064.26,170.2083,SLE,-3.64768655,0.0003071706,-2.85164769,0.00022507,3.46318411
diphenylether,313.15,-0.31423366,3.28517977,1069.48,170.2083,SLE,-3.85065639,0.0001924966,-3.0524805,0.00014104,3.5994134300000002
diphenylether,308.15,-0.6150239,3.1241801,1074.72,170.2083,SLE,-4.06287565,0.0001180898,-3.26257041,8.652e-05,3.739204
diphenylether,303.15,-0.92174984,2.96089692,1079.98,170.2083,SLE,-4.28487004,7.0831e-05,-3.48244208,5.19e-05,3.88264676
diphenylether,298.15,-1.23438398,2.79540302,1085.25,170.2083,SLE,-4.51716642,4.14888e-05,-3.71262167,3.04e-05,4.029787000000001
dodecane,403.15,4.12814181,7.66341792,659.52,170.336,SLE,-2.27461768,0.0072330177,-1.68637486,0.00531352,3.53527611
dodecane,398.15,3.9249904,7.56020346,663.1,170.336,SLE,-2.39577233,0.0054748087,-1.80525862,0.00402001,3.6352130600000003
dodecane,393.15,3.71738099,7.45327609,666.71,170.336,SLE,-2.52047506,0.0041098368,-1.92766497,0.00301665,3.7358951
dodecane,388.15,3.50516833,7.34311841,670.35,170.336,SLE,-2.64921936,0.0030563456,-2.05409113,0.00224275,3.8379500799999997
dodecane,383.15,3.28820878,7.23013061,674.02,170.336,SLE,-2.78247668,0.0022492552,-2.18501149,0.00165015,3.9419218299999996
dodecane,378.15,3.06636144,7.11464928,677.73,170.336,SLE,-2.92070521,0.001636369,-2.32088656,0.00120031,4.04828784
dodecane,373.15,2.83948933,6.99696041,681.46,170.336,SLE,-3.06435587,0.0011756661,-2.46216912,0.00086227,4.15747108
dodecane,368.15,2.6074606,6.87731217,685.23,170.336,SLE,-3.21387868,0.000833299,-2.60931067,0.00061111,4.26985157
dodecane,363.15,2.37014979,6.75591729,689.04,170.336,SLE,-3.36972339,0.0005820835,-2.76276212,0.00042685,4.3857675
dodecane,358.15,2.12743908,6.6329616,692.87,170.336,SLE,-3.53234385,0.0004003003,-2.92297825,0.00029353,4.5055225199999995
dodecane,353.15,1.87921951,6.50860597,696.75,170.336,SLE,-3.70219877,0.000270736,-3.09041847,0.00019852,4.629386459999999
dodecane,348.15,1.62539208,6.38299052,700.65,170.336,SLE,-3.87975395,0.0001798876,-3.26554914,0.0001319,4.75759844
dodecane,343.15,1.3658688,6.25623612,704.6,170.336,SLE,-4.06548311,0.000117295,-3.44884436,8.6e-05,4.890367319999999
dodecane,338.15,1.10057361,6.12844685,708.57,170.336,SLE,-4.25986936,7.49718e-05,-3.64078755,5.497e-05,5.02787324
dodecane,333.15,0.82944309,5.99971215,712.59,170.336,SLE,-4.46340691,4.69206e-05,-3.84187311,3.44e-05,5.17026906
dodecane,328.15,0.55242703,5.87010799,716.64,170.336,SLE,-4.67660215,2.87191e-05,-4.05260757,2.106e-05,5.317680960000001
dodecane,323.15,0.26948871,5.73969876,720.73,170.336,SLE,-4.89997571,1.71711e-05,-4.27351161,1.259e-05,5.4702100499999995
dodecane,318.15,-0.01939498,5.6085383,724.85,170.336,SLE,-5.13406406,1.00164e-05,-4.50512176,7.34e-06,5.627933280000001
dodecane,313.15,-0.31423366,5.47667163,729.01,170.336,SLE,-5.37942205,5.69316e-06,-4.74799286,4.17e-06,5.79090529
dodecane,308.15,-0.6150239,5.34413592,733.21,170.336,SLE,-5.63662525,3.148839e-06,-5.00270045,2.31e-06,5.95915982
dodecane,303.15,-0.92174984,5.21096162,737.45,170.336,SLE,-5.9062728,1.6924e-06,-5.26984364,1.24e-06,6.13271146
dodecane,298.15,-1.23438398,5.07717366,741.73,170.336,SLE,-6.18899077,8.826433e-07,-5.55004847,6.5e-07,6.31155764
ethanol,403.15,4.12814181,4.07525587,684.85,46.0687,SLE,-0.33033747,0.8156688737,0.52429228,0.46737183,-0.052885939999999465
ethanol,398.15,3.9249904,3.86151538,688.59,46.0687,SLE,-0.36643399,0.7919164324,0.50874872,0.4300966,-0.06347501999999983
ethanol,393.15,3.71738099,3.64255011,692.36,46.0687,SLE,-0.40307504,0.7672555048,0.49218408,0.39529832,-0.07483087999999993
ethanol,388.15,3.50516833,3.41827787,696.18,46.0687,SLE,-0.44032015,0.7416930182,0.47453462,0.3628105,-0.08689046000000022
ethanol,383.15,3.28820878,3.18861021,700.02,46.0687,SLE,-0.47822762,0.7152472705,0.45573473,0.33248524,-0.09959857000000039
ethanol,378.15,3.06636144,2.95346454,703.91,46.0687,SLE,-0.51686074,0.6879451723,0.43571367,0.30418603,-0.11289689999999997
ethanol,373.15,2.83948933,2.71276475,707.83,46.0687,SLE,-0.55628777,0.6598236968,0.41439541,0.2777872,-0.1267245800000003
ethanol,368.15,2.6074606,2.46644672,711.79,46.0687,SLE,-0.59658488,0.6309293147,0.39169662,0.25317168,-0.14101388000000004
ethanol,363.15,2.37014979,2.21444506,715.78,46.0687,SLE,-0.63782786,0.6013254213,0.36753163,0.23023542,-0.15570473000000007
ethanol,358.15,2.12743908,1.95671879,719.81,46.0687,SLE,-0.68010711,0.5710831794,0.34180297,0.20887809,-0.17072028999999977
ethanol,353.15,1.87921951,1.69322545,723.89,46.0687,SLE,-0.72351174,0.5402942293,0.31441134,0.18901151,-0.18599406000000007
ethanol,348.15,1.62539208,1.42394388,728.0,46.0687,SLE,-0.76814319,0.5090622463,0.28524675,0.170552,-0.20144819999999997
ethanol,343.15,1.3658688,1.14885999,732.15,46.0687,SLE,-0.81410623,0.4775101248,0.2541945,0.15342416,-0.21700881000000005
ethanol,338.15,1.10057361,0.867981,736.34,46.0687,SLE,-0.86151794,0.4457742972,0.221129,0.1375568,-0.2325926100000001
ethanol,333.15,0.82944309,0.58132114,740.57,46.0687,SLE,-0.91049862,0.414010771,0.1859204,0.12288571,-0.24812195000000004
ethanol,328.15,0.55242703,0.28892047,744.85,46.0687,SLE,-0.96118417,0.3823861921,0.14842542,0.10934926,-0.26350656000000006
ethanol,323.15,0.26948871,-0.00917795,749.16,46.0687,SLE,-1.01371164,0.3510855606,0.10849879,0.0968921,-0.27866666
ethanol,318.15,-0.01939498,-0.31290948,753.52,46.0687,SLE,-1.06823188,0.3203015265,0.06598371,0.08546103,-0.2935145
ethanol,313.15,-0.31423366,-0.62220215,757.92,46.0687,SLE,-1.12490075,0.2902360446,0.02071926,0.07500656,-0.30796849
ethanol,308.15,-0.6150239,-0.93697198,762.37,46.0687,SLE,-1.18388301,0.2610931472,-0.02746213,0.06548125,-0.3219480800000001
ethanol,303.15,-0.92174984,-1.25713362,766.86,46.0687,SLE,-1.24534574,0.2330761984,-0.07872843,0.05684003,-0.33538378
ethanol,298.15,-1.23438398,-1.58259514,771.4,46.0687,SLE,-1.3094628,0.2063785177,-0.13325109,0.0490385,-0.34821115999999996
ethylacetate,403.15,4.12814181,4.11747872,835.45,88.1056,SLE,-0.35321633,0.6774650467,0.45007368,0.44338773,-0.010663089999999542
ethylacetate,398.15,3.9249904,3.91446188,839.88,88.1056,SLE,-0.39548385,0.6395817541,0.4234904,0.40226862,-0.01052851999999982
ethylacetate,393.15,3.71738099,3.70792281,844.34,88.1056,SLE,-0.43939887,0.6010196559,0.39486857,0.36358096,-0.009458180000000205
ethylacetate,388.15,3.50516833,3.49797568,848.83,88.1056,SLE,-0.48517406,0.5618657259,0.36398673,0.32720953,-0.007192649999999912
ethylacetate,383.15,3.28820878,3.28476944,853.36,88.1056,SLE,-0.53305225,0.5222287463,0.33059043,0.29305407,-0.003439340000000346
ethylacetate,378.15,3.06636144,3.06848843,857.92,88.1056,SLE,-0.58330805,0.4822458359,0.29438948,0.26103092,0.0021269899999998287
ethylacetate,373.15,2.83948933,2.84935507,862.51,88.1056,SLE,-0.63625093,0.442088056,0.2550543,0.23107293,0.009865739999999956
ethylacetate,368.15,2.6074606,2.62762628,867.14,88.1056,SLE,-0.69222467,0.4019681795,0.21221539,0.20313059,0.020165679999999853
ethylacetate,363.15,2.37014979,2.403577,871.8,88.1056,SLE,-0.75159905,0.3621512893,0.16547011,0.17717439,0.03342720999999971
ethylacetate,358.15,2.12743908,2.17749294,876.5,88.1056,SLE,-0.81476653,0.3229563971,0.11438687,0.15319108,0.05005386000000023
ethylacetate,353.15,1.87921951,1.94963096,881.23,88.1056,SLE,-0.88211848,0.2847627328,0.05852824,0.1311842,0.07041144999999993
ethylacetate,348.15,1.62539208,1.72017951,886.0,88.1056,SLE,-0.95401963,0.2480026305,-0.00252125,0.11116815,0.09478743
ethylacetate,343.15,1.3658688,1.48920691,890.81,88.1056,SLE,-1.0307725,0.2131432212,-0.06911559,0.09315958,0.12333810999999995
ethylacetate,338.15,1.10057361,1.25661769,895.65,88.1056,SLE,-1.11258393,0.1806508,-0.14150744,0.07716424,0.1560440799999998
ethylacetate,333.15,0.82944309,1.0221047,900.53,88.1056,SLE,-1.19952603,0.1509470611,-0.21980226,0.06316463,0.19266161000000004
ethylacetate,328.15,0.55242703,0.78515742,905.44,88.1056,SLE,-1.29153101,0.124353785,-0.30394511,0.05110566,0.23273038999999995
ethylacetate,323.15,0.26948871,0.54509786,910.4,88.1056,SLE,-1.38840434,0.1010509932,-0.39372912,0.04088798,0.27560915
ethylacetate,318.15,-0.01939498,0.30115396,915.39,88.1056,SLE,-1.48986507,0.0810574461,-0.48883524,0.03236942,0.32054894
ethylacetate,313.15,-0.31423366,0.05252934,920.41,88.1056,SLE,-1.59558757,0.0642418275,-0.58887824,0.02537537,0.366763
ethylacetate,308.15,-0.6150239,-0.20148701,925.48,88.1056,SLE,-1.7052759,0.0503514958,-0.69348737,0.0197117,0.41353688999999993
ethylacetate,303.15,-0.92174984,-0.4615013,930.59,88.1056,SLE,-1.81868056,0.0390605667,-0.80233188,0.01518167,0.46024854000000004
ethylacetate,298.15,-1.23438398,-0.72797691,935.73,88.1056,SLE,-1.93563072,0.0300110705,-0.9151598,0.01159763,0.5064070700000001
glycol,403.15,4.12814181,4.14846666,945.7,62.0681,SLE,-0.37000744,0.7357556371,0.5078112,0.42657221,0.020324850000000616
glycol,398.15,3.9249904,3.95221255,950.5,62.0681,SLE,-0.4161963,0.6995799797,0.48647652,0.38353385,0.027222150000000056
glycol,393.15,3.71738099,3.7527151,955.33,62.0681,SLE,-0.46428735,0.661813822,0.46287385,0.34333071,0.035334109999999974
glycol,388.15,3.50516833,3.54978598,960.17,62.0681,SLE,-0.51433289,0.6226489707,0.43682709,0.30596173,0.04461764999999973
glycol,383.15,3.28820878,3.34317878,965.04,62.0681,SLE,-0.56635399,0.5823571458,0.40817885,0.2714226,0.05496999999999996
glycol,378.15,3.06636144,3.13257491,969.92,62.0681,SLE,-0.62032971,0.5412947207,0.37680499,0.23970125,0.06621347000000011
glycol,373.15,2.83948933,2.91758884,974.83,62.0681,SLE,-0.67619657,0.4998920341,0.34262442,0.21076739,0.07809950999999993
glycol,368.15,2.6074606,2.69779249,979.76,62.0681,SLE,-0.73385949,0.4586270981,0.30560092,0.18456124,0.09033188999999986
glycol,363.15,2.37014979,2.4727291,984.71,62.0681,SLE,-0.79319709,0.4179984773,0.26574603,0.16099149,0.10257930999999987
glycol,358.15,2.12743908,2.2419437,989.68,62.0681,SLE,-0.85407775,0.3784889482,0.22311175,0.13993368,0.11450462000000039
glycol,353.15,1.87921951,2.00500945,994.67,62.0681,SLE,-0.91637437,0.3405332319,0.17777987,0.12123433,0.1257899400000002
glycol,348.15,1.62539208,1.76154861,999.67,62.0681,SLE,-0.97997715,0.3044936857,0.12984918,0.10471837,0.13615653000000005
glycol,343.15,1.3658688,1.51125402,1004.7,62.0681,SLE,-1.04480778,0.2706440278,0.07941869,0.09019703,0.14538521999999987
glycol,338.15,1.10057361,1.25388495,1009.75,62.0681,SLE,-1.11081854,0.2391699796,0.02658141,0.07747855,0.1533113399999999
glycol,333.15,0.82944309,0.98927354,1014.82,62.0681,SLE,-1.17799822,0.2101723114,-0.0285874,0.06637458,0.15983044999999996
glycol,328.15,0.55242703,0.71731501,1019.91,62.0681,SLE,-1.24636806,0.1836791876,-0.08603301,0.05670638,0.16488797999999993
glycol,323.15,0.26948871,0.43796026,1025.01,62.0681,SLE,-1.31597889,0.1596593035,-0.14572387,0.04830823,0.16847154999999997
glycol,318.15,-0.01939498,0.15120711,1030.14,62.0681,SLE,-1.38690735,0.1380354646,-0.20765207,0.04102916,0.17060209
glycol,313.15,-0.31423366,-0.14291104,1035.28,62.0681,SLE,-1.45925006,0.1186975533,-0.27183084,0.03473361,0.17132262000000004
glycol,308.15,-0.6150239,-0.44433073,1040.44,62.0681,SLE,-1.53312148,0.1015125772,-0.33829427,0.02930074,0.17069316999999995
glycol,303.15,-0.92174984,-0.75296725,1045.62,62.0681,SLE,-1.60864939,0.0863336324,-0.40709422,0.02462355,0.16878259000000007
glycol,298.15,-1.23438398,-1.06872008,1050.82,62.0681,SLE,-1.68597253,0.0730064906,-0.47829854,0.0206076,0.16566389999999998
n-heptane,403.15,4.12814181,7.59704651,601.86,100.2026,SLE,-2.23865369,0.0132818029,-1.46087825,0.00577227,3.4689047000000004
n-heptane,398.15,3.9249904,7.50771577,605.19,100.2026,SLE,-2.36697421,0.0099032212,-1.58659094,0.00429562,3.58272537
n-heptane,393.15,3.71738099,7.41182857,608.55,100.2026,SLE,-2.49744507,0.0073441369,-1.71449495,0.00318094,3.69444758
n-heptane,388.15,3.50516833,7.31052857,611.94,100.2026,SLE,-2.63087781,0.0054073951,-1.84538906,0.0023395,3.8053602399999997
n-heptane,383.15,3.28820878,7.20468865,615.37,100.2026,SLE,-2.7679711,0.0039469032,-1.97996257,0.0017062,3.9164798699999994
n-heptane,378.15,3.06636144,7.09500179,618.84,100.2026,SLE,-2.90935519,0.0028519593,-2.1188386,0.0012321,4.02864035
n-heptane,373.15,2.83948933,6.9820228,622.34,100.2026,SLE,-3.05561104,0.0020374592,-2.26259265,0.00087981,4.14253347
n-heptane,368.15,2.6074606,6.86620911,625.88,100.2026,SLE,-3.20729041,0.0014373347,-2.41177222,0.00062045,4.25874851
n-heptane,363.15,2.37014979,6.74794162,629.45,100.2026,SLE,-3.36492567,0.0010000707,-2.56690634,0.00043159,4.37779183
n-heptane,358.15,2.12743908,6.62753929,633.06,100.2026,SLE,-3.52903656,0.0006854844,-2.7285121,0.00029578,4.500100209999999
n-heptane,353.15,1.87921951,6.50527273,636.71,100.2026,SLE,-3.7001369,0.0004623303,-2.89710126,0.00019946,4.626053219999999
n-heptane,348.15,1.62539208,6.38137079,640.4,100.2026,SLE,-3.87873764,0.0003064715,-3.07318312,0.00013221,4.75597871
n-heptane,343.15,1.3658688,6.25602791,644.13,100.2026,SLE,-4.06535056,0.000199436,-3.25726816,8.603e-05,4.89015911
n-heptane,338.15,1.10057361,6.1294089,647.9,100.2026,SLE,-4.26049086,0.0001272568,-3.4498706,5.489e-05,5.02883529
n-heptane,333.15,0.82944309,6.00165261,651.71,100.2026,SLE,-4.46467929,7.95252e-05,-3.65151038,3.43e-05,5.17220952
n-heptane,328.15,0.55242703,5.87287547,655.56,100.2026,SLE,-4.67844447,4.86124e-05,-3.8627155,2.097e-05,5.32044844
n-heptane,323.15,0.26948871,5.74317458,659.45,100.2026,SLE,-4.90232538,2.90316e-05,-4.08402446,1.252e-05,5.47368587
n-heptane,318.15,-0.01939498,5.61263007,663.38,100.2026,SLE,-5.13687358,1.69171e-05,-4.31598846,7.3e-06,5.63202505
n-heptane,313.15,-0.31423366,5.48130767,667.36,100.2026,SLE,-5.38265611,9.606053e-06,-4.55917419,4.14e-06,5.79554133
n-heptane,308.15,-0.6150239,5.34926068,671.38,100.2026,SLE,-5.64025824,5.308159e-06,-4.81416669,2.29e-06,5.96428458
n-heptane,303.15,-0.92174984,5.21653198,675.45,100.2026,SLE,-5.91028681,2.850467e-06,-5.08157258,1.23e-06,6.13828182
n-heptane,298.15,-1.23438398,5.08315575,679.56,100.2026,SLE,-6.19337377,1.485352e-06,-5.36202362,6.4e-07,6.31753973
hexane,403.15,4.12814181,7.55301691,581.05,86.1759,SLE,-2.21479583,0.0162716789,-1.38729149,0.00609824,3.4248751000000004
hexane,398.15,3.9249904,7.47056332,584.28,86.1759,SLE,-2.34658998,0.0120449038,-1.51633243,0.00450205,3.54557292
hexane,393.15,3.71738099,7.38001581,587.55,86.1759,SLE,-2.47976856,0.0088816708,-1.64683273,0.00331308,3.6626348199999996
hexane,388.15,3.50516833,7.28294364,590.85,86.1759,SLE,-2.61535302,0.0065097061,-1.77979105,0.00242464,3.77777531
hexane,383.15,3.28820878,7.18049822,594.19,86.1759,SLE,-2.75417907,0.0047339339,-1.91602691,0.00176125,3.8922894399999994
hexane,378.15,3.06636144,7.07357016,597.56,86.1759,SLE,-2.89697451,0.0034102741,-2.05625623,0.00126773,4.0072087199999995
hexane,373.15,2.83948933,6.96285509,600.97,86.1759,SLE,-3.04438982,0.0024302012,-2.20112054,0.00090284,4.1233657599999995
hexane,368.15,2.6074606,6.84891635,604.42,86.1759,SLE,-3.19702934,0.0017108011,-2.35121734,0.00063529,4.24145575
hexane,363.15,2.37014979,6.7322136,607.9,86.1759,SLE,-3.35546458,0.0011882482,-2.50711286,0.0004411,4.3620638099999995
hexane,358.15,2.12743908,6.61313,611.43,86.1759,SLE,-3.52024773,0.0008132546,-2.66935519,0.00030182,4.48569092
hexane,353.15,1.87921951,6.49198491,614.99,86.1759,SLE,-3.69191735,0.0005478094,-2.83847969,0.00020327,4.612765400000001
hexane,348.15,1.62539208,6.36904796,618.59,86.1759,SLE,-3.87100554,0.000362737,-3.01501596,0.00013458,4.7436558799999995
hexane,343.15,1.3658688,6.24454463,622.24,86.1759,SLE,-4.05804026,0.0002358261,-3.19949002,8.749e-05,4.87867583
hexane,338.15,1.10057361,6.11866652,625.92,86.1759,SLE,-4.25355111,0.0001503503,-3.39242997,5.578e-05,5.01809291
hexane,333.15,0.82944309,5.99157332,629.65,86.1759,SLE,-4.45807017,9.3886e-05,-3.59436674,3.483e-05,5.16213023
hexane,328.15,0.55242703,5.8633985,633.42,86.1759,SLE,-4.67213562,5.73516e-05,-3.80583759,2.127e-05,5.31097147
hexane,323.15,0.26948871,5.73425296,637.23,86.1759,SLE,-4.89629432,3.42289e-05,-4.02738872,1.27e-05,5.46476425
hexane,318.15,-0.01939498,5.60422783,641.08,86.1759,SLE,-5.13110437,1.99336e-05,-4.25957767,7.39e-06,5.6236228100000005
