iteration,tested_polymer,tested_score,best_polymer,best_score
1,nylon66,0.0,LDPE,0.9999999999437302
2,HDPE,0.6549161079393007,LDPE,0.9999999999437302
3,EVOH,0.43393207152583685,LDPE,0.9999999999437302
4,PET,0.11092790144055678,LDPE,0.9999999999437302
5,PP-LMW,0.8401781969125933,LDPE,0.9999999999437302
6,PVC,0.8229229520110543,LDPE,0.9999999999437302
7,PS,0.9530455676991276,LDPE,0.9999999999437302
